locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM474_3947,STM474_3947,,3993864,3996662,-,sigma-54 dependent transcription regulator,Transcription,E8XGX1
STM474_3948,STM474_3948,,3996859,3997152,+,putative secreted protein,No COG annotation,E8XGX2
STM474_3949,STM474_3949,,3997258,3998640,+,putative glycosyl hydrolase,Carbohydrate transport and metabolism,E8XGX3
STM474_3951,STM474_3951,,4000063,4000467,+,putative cytoplasmic protein,Function unknown,E8XGX4
STM474_3952,STM474_3952,,4000451,4000774,+,putative DNA-binding protein,Transcription,E8XGX5
STM474_3953,STM474_3953,,4000865,4001134,-,putative PTS system phosphocarrier protein,Carbohydrate transport and metabolism,E8XGX6
STM474_3954,gatY,,4001144,4002004,-,putative fructose-1%2C6-bisphosphate aldolase,Nucleotide transport and metabolism,E8XGX7
STM474_3955,STM474_3955,,4002067,4003551,-,putative sugar kinase,Carbohydrate transport and metabolism,E8XGX8
STM474_3956,STM474_3956,,4003544,4004902,-,putative PTS system galactitol-specific enzyme IIC component,Carbohydrate transport and metabolism,E8XGX9
STM474_3957,STM474_3957,,4004978,4005265,-,putative PTS system IIB component,Carbohydrate transport and metabolism,E8XGY0
STM474_3958,STM474_3958,,4005262,4005735,-,beta-lactamase,Carbohydrate transport and metabolism,E8XGY1
STM474_3959,STM474_3959,,4005753,4006496,-,GntR family transcriptional regulator,Transcription,E8XGY2
STM474_3960,yicN,,4006849,4007316,-,putative inner membrane protein,Function unknown,E8XGY3
STM474_3961,uhpT,,4007493,4008884,-,sugar phosphate antiporter,Carbohydrate transport and metabolism,E8XHM1
STM474_3962,uhpC,,4009027,4010355,-,regulatory protein UhpC,Carbohydrate transport and metabolism,E8XHM2
STM474_3963,uhpB,,4010365,4011867,-,sensory histidine kinase UhpB,Signal transduction mechanisms,E8XHM3
STM474_3964,uhpA,,4011867,4012520,-,DNA-binding transcriptional activator UhpA,Transcription,E8XHM4
STM474_3965,STM474_3965,,4012532,4013545,-,putative cytoplasmic protein,Function unknown,E8XHM5
STM474_3966,STM474_3966,,4013557,4014873,-,permease,Carbohydrate transport and metabolism,E8XHM6
STM474_3967,STM474_3967,,4014904,4015824,-,putative carbohydrate kinase,Coenzyme transport and metabolism,E8XHM7
STM474_3968,STM474_3968,,4016149,4016934,+,DeoR family transcriptional regulator,Transcription,E8XHM8
STM474_3969,ilvN,,4016936,4017226,-,acetolactate synthase 1 regulatory subunit,Amino acid transport and metabolism,E8XHM9
STM474_3970,ilvB,,4017230,4018918,-,acetolactate synthase catalytic subunit,Coenzyme transport and metabolism,E8XHN0
STM474_3971,ivbL,,4019025,4019123,-,IlvB leader peptide,No COG annotation,E8XHN1
STM474_3972,STM474_3972,,4020012,4020800,+,integral membrane protein,Amino acid transport and metabolism,E8XHN2
STM474_3973,emrD,,4021003,4022187,+,multidrug resistance protein D,Amino acid transport and metabolism,E8XHN3
STM474_3974,STM474_3974,,4022114,4023199,-,putative periplasmic protein,Carbohydrate transport and metabolism,E8XHN4
STM474_3975,dsdC,,4023263,4024201,-,DNA-binding transcriptional regulator DsdC,Transcription,E8XHN5
STM474_3976,dsdX,,4024412,4025749,+,permease DsdX,Amino acid transport and metabolism,E8XHN6
STM474_3977,dsdA,,4025767,4027089,+,D-serine dehydratase,Amino acid transport and metabolism,E8XHN7
STM474_3978,yidF,,4027171,4027701,-,putative cytoplasmic protein,Energy production and conversion,E8XHN8
STM474_3979,yidG,,4027698,4028060,-,putative inner membrane protein,Function unknown,E8XHN9
STM474_3980,yidH,,4028050,4028397,-,putative inner membrane protein,Function unknown,E8XHP0
STM474_3981,STM474_3981,,4028417,4028551,-,hypothetical protein,No COG annotation,E8XHP1
STM474_3983,yidE,,4028841,4030502,-,putative potassium uptake protein TrkA,"Intracellular trafficking, secretion, and vesicular transport",E8XHP2
STM474_3984,ibpB,,4030692,4031126,-,heat shock chaperone IbpB,"Post-translational modification, protein turnover,and chaperones",E8XHP3
STM474_3985,ibpA,,4031230,4031649,-,small heat shock protein IbpA,"Post-translational modification, protein turnover,and chaperones",E8XHP4
STM474_3986,STM474_3986,,4031907,4032026,-,hypothetical protein,No COG annotation,E8XHP5
STM474_3987,yidQ,,4031950,4032285,+,putative outer membrane lipoprotein,Function unknown,E8XHP6
STM474_3988,yidR,,4032287,4033513,-,putative cytoplasmic protein,"Intracellular trafficking, secretion, and vesicular transport",E8XHP7
STM474_3989,ccmH,,4033635,4034678,-,putative heme lyase subunit,"Post-translational modification, protein turnover,and chaperones",E8XHP8
STM474_3990,ccmG,,4034675,4035232,-,heme lyase disulfide oxidoreductase,Energy production and conversion,E8XDT9
STM474_3991,ccmF,,4035229,4037160,-,cytochrome c-type biogenesis protein CcmF,"Post-translational modification, protein turnover,and chaperones",E8XDU0
STM474_3992,ccmE,,4037157,4037636,-,cytochrome c-type biogenesis protein CcmE,"Post-translational modification, protein turnover,and chaperones",E8XHQ1
STM474_3993,ccmD,,4037633,4037845,-,heme exporter protein C,"Intracellular trafficking, secretion, and vesicular transport",E8XE94
STM474_3994,ccmC,,4037842,4038588,-,heme exporter protein,"Post-translational modification, protein turnover,and chaperones",E8XE95
STM474_3995,ccmB,,4038631,4039290,-,heme exporter protein,"Post-translational modification, protein turnover,and chaperones",E8XE96
STM474_3996,ccmA,,4039287,4039913,-,cytochrome c biogenesis protein CcmA,Inorganic ion transport and metabolism,E8XHQ5
STM474_3997,STM474_3997,,4039910,4041310,-,cytochrome c peroxidase,Energy production and conversion,E8XHQ6
STM474_3998,torD,,4041500,4042132,-,chaperone protein TorD,"Post-translational modification, protein turnover,and chaperones",E8XHQ7
STM474_3999,torA,,4042125,4044677,-,trimethylamine N-oxide reductase subunit,Energy production and conversion,E8XHQ8
STM474_4000,torC,,4044667,4045851,-,trimethylamine N-oxide reductase cytochrome c-like subunit,Energy production and conversion,E8XHQ9
STM474_4001,torR,,4045945,4046673,+,DNA-binding transcriptional regulator TorR,Transcription,E8XHR0
STM474_4002,torT,,4046646,4047686,-,periplasmic sensory protein associated with the TorRS two-component regulatory system,Carbohydrate transport and metabolism,E8XHR1
STM474_4003,torS,,4047766,4050501,+,hybrid sensory histidine kinase TorS,Signal transduction mechanisms,E8XHR2
STM474_4004,dgoT,,4050527,4051864,-,D-galactonate transport protein,Carbohydrate transport and metabolism,E8XHR3
STM474_4005,dgoA,,4051949,4053097,-,2-oxo-3-deoxygalactonate 6-phosphate aldolase/galactonate dehydratase,Cell wall/membrane/envelope biogenesis,E8XHR4
STM474_4006,dgoA,,4053094,4053711,-,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,Carbohydrate transport and metabolism,E8XHR5
STM474_4007,dgoK,,4053695,4054573,-,2-oxo-3-deoxygalactonate kinase,Carbohydrate transport and metabolism,E8XHR6
STM474_4008,dgoR,,4054570,4055259,-,galactonate operon transcriptional repressor,Transcription,E8XHR7
STM474_4009,yidA,,4055520,4056365,-,sugar phosphatase,Function unknown,E8XHR8
STM474_4010,STM474_4010,,4056671,4057933,+,putative permease,Carbohydrate transport and metabolism,E8XHR9
STM474_4011,STM474_4011,,4057947,4059140,+,putative mandelate racemase,Cell wall/membrane/envelope biogenesis,E8XHS0
STM474_4012,STM474_4012,,4059255,4060151,+,putative transcriptional regulator,Transcription,E8XHS1
STM474_4013,gyrB,,4060170,4062584,-,DNA gyrase subunit B,"Replication, recombination and repair",E8XHS2
STM474_4014,recF,,4062613,4063686,-,recombination protein F,"Replication, recombination and repair",E8XHS3
STM474_4015,dnaN,,4063834,4064934,-,DNA polymerase III subunit beta,"Replication, recombination and repair",E8XHS4
STM474_4016,dnaA,,4064939,4066351,-,chromosomal replication initiator protein DnaA,"Replication, recombination and repair",E8XHS5
STM474_4017,rpmH,,4067000,4067140,+,50S ribosomal protein L34,"Translation, ribosomal structure and biogenesis",E8XHS6
STM474_4018,rnpA,,4067157,4067516,+,ribonuclease P,"Translation, ribosomal structure and biogenesis",E8XHS7
STM474_4019,yidd,,4067480,4067737,+,UPF0161 protein yidD,Function unknown,E8XHS8
STM474_4020,STM474_4020,,4067740,4069386,+,inner membrane protein OxaA,"Intracellular trafficking, secretion, and vesicular transport",E8XHS9
STM474_4021,trmE,,4069528,4070892,+,tRNA modification GTPase TrmE,Nucleotide transport and metabolism,E8XHT0
STM474_4022,STM474_4022,,4071364,4071624,-,hypothetical protein,No COG annotation,E8XHT1
STM474_4023,int,,4071751,4072365,+,putative phage integrase,"Replication, recombination and repair",E8XHT2
STM474_4024,STM474_4024,,4072690,4073652,+,putative inner membrane protein,Transcription,E8XHT3
STM474_4025,STM474_4025,,4073652,4074587,+,putative reverse transcriptase,"Replication, recombination and repair",E8XHT4
STM474_4026,yidY,,4075389,4076576,+,multidrug efflux system protein MdtL,"Intracellular trafficking, secretion, and vesicular transport",E8XHT5
STM474_4027,yidZ,,4076545,4077504,+,HTH-type transcriptional regulator YidZ,Transcription,E8XHT6
STM474_4028,yieE,,4077662,4078417,+,putative cytoplasmic protein,Coenzyme transport and metabolism,E8XHT7
STM474_4029,yieF,,4078417,4079001,+,YieF protein,Function unknown,E8XHT8
STM474_4030,yicO,,4079046,4080383,-,inner membrane protein YicO,Function unknown,E8XHT9
STM474_4031,yieH,,4080552,4081217,+,6-phosphogluconate phosphatase,Function unknown,E8XHU0
STM474_4032,phoU,,4081312,4082037,-,transcriptional regulator PhoU,Inorganic ion transport and metabolism,E8XHU1
STM474_4033,pstB,,4082052,4082861,-,phosphate transporter subunit,Inorganic ion transport and metabolism,E8XHU2
STM474_4034,pstA,,4082912,4083802,-,phosphate transporter permease subunit,Inorganic ion transport and metabolism,E8XHU3
STM474_4035,pstC,,4083802,4084761,-,phosphate transporter permease subunit PstC,Inorganic ion transport and metabolism,E8XHU4
STM474_4036,pstS,,4084897,4085937,-,phosphate transporter subunit,Inorganic ion transport and metabolism,E8XHU5
STM474_4037,STM474_4037,,4086104,4087477,-,putative phosphotransferase system fructose-specific component IIB,Carbohydrate transport and metabolism,E8XHU6
STM474_4038,aroE,,4087526,4088344,-,shikimate 5-dehydrogenase,Amino acid transport and metabolism,E8XHU7
STM474_4039,STM474_4039,,4088439,4090196,+,putative dipeptide/oligopeptide/nickel ABC-type transport system periplasmic component,Transcription,E8XHU8
STM474_4040,glmS,,4090347,4092176,-,D-fructose-6-phosphate amidotransferase,Cell wall/membrane/envelope biogenesis,E8XHU9
STM474_4041,glmU,,4092365,4093735,-,bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase,Cell wall/membrane/envelope biogenesis,E8XHV0
STM474_4042,STM474_4042,,4094055,4094753,-,putative permease,Function unknown,E8XII3
STM474_4043,atpC,,4094983,4095402,-,F0F1 ATP synthase subunit epsilon,Energy production and conversion,E8XII4
STM474_4044,atpD,,4095423,4096805,-,F0F1 ATP synthase subunit beta,Nucleotide transport and metabolism,E8XII5
STM474_4045,atpG,,4096832,4097695,-,F0F1 ATP synthase subunit gamma,Energy production and conversion,E8XII6
STM474_4046,atpA,,4097746,4099287,-,F0F1 ATP synthase subunit alpha,Nucleotide transport and metabolism,E8XII7
STM474_4047,atpH,,4099300,4099833,-,F0F1 ATP synthase subunit delta,Energy production and conversion,E8XII8
STM474_4048,atpF,,4099848,4100318,-,F0F1 ATP synthase subunit B,Energy production and conversion,E8XII9
STM474_4049,atpE,,4100378,4100617,-,F0F1 ATP synthase subunit C,Energy production and conversion,E8XIJ0
STM474_4050,atpB,,4100664,4101479,-,F0F1 ATP synthase subunit A,Energy production and conversion,E8XIJ1
STM474_4051,atpI,,4101488,4101868,-,F0F1 ATP synthase subunit I,Energy production and conversion,E8XIJ2
STM474_4052,gidB,,4102484,4103113,-,glucose-inhibited division protein B,"Translation, ribosomal structure and biogenesis",E8XIJ3
STM474_4053,gidA,,4103210,4105099,-,glucose-inhibited division protein A,"Cell cycle control, cell division, chromosome partitioning",E8XIJ4
STM474_4054,mioC,,4105478,4105951,-,flavodoxin,Energy production and conversion,E8XIJ5
STM474_4055,asnC,,4106011,4106469,-,DNA-binding transcriptional regulator AsnC,Transcription,E8XIJ6
STM474_4056,asnA,,4106620,4107612,+,asparagine synthetase AsnA,Nucleotide transport and metabolism,E8XIJ7
STM474_4057,yieM,,4107617,4109068,-,von Willebrand factor%2C type A domain-containing protein,Function unknown,E8XIJ8
STM474_4058,yieN,,4109062,4110666,-,regulatory ATPase RavA,Function unknown,E8XIJ9
STM474_4059,trkD,,4110906,4112774,+,potassium transport protein Kup,Inorganic ion transport and metabolism,E8XIK0
STM474_4060,rbsD,,4112971,4113390,+,D-ribose pyranase,Carbohydrate transport and metabolism,E8XIK1
STM474_4061,rbsA,,4113353,4114903,+,ribose ABC transporter%2C ATP-binding protein,Carbohydrate transport and metabolism,E8XIK2
STM474_4062,rbsC,,4114909,4115874,+,ribose ABC transporter permease protein,Carbohydrate transport and metabolism,E8XIK3
STM474_4063,rbsB,,4115899,4116789,+,D-ribose transporter subunit RbsB,Carbohydrate transport and metabolism,E8XIK4
STM474_4064,rbsK,,4116923,4117852,+,ribokinase,Coenzyme transport and metabolism,E8XIK5
STM474_4065,rbsR,,4117856,4118854,+,transcriptional repressor RbsR,Transcription,E8XIK6
STM474_4067,yieP,,4120255,4120959,-,putative regulatory protein,Transcription,E8XIK7
STM474_4075,yifA,,4127091,4127939,-,transcriptional regulator HdfR,Transcription,E8XIK8
STM474_4076,yifE,,4128046,4128384,+,protein yifE,Function unknown,E8XIK9
STM474_4077,yifB,,4128409,4130025,-,putative ATP-dependent protease,"Post-translational modification, protein turnover,and chaperones",E8XIL0
STM474_4078,ilvL,,4130281,4130379,+,ilvG operon leader peptide,No COG annotation,E8XIL1
STM474_4079,ilvG,,4130519,4132165,+,acetolactate synthase 2 catalytic subunit,Coenzyme transport and metabolism,E8XIL2
STM474_4080,ilvM,,4132162,4132425,+,acetolactate synthase 2 regulatory subunit,Function unknown,E8XIL3
STM474_4081,ilvE,,4132443,4133372,+,branched-chain amino acid aminotransferase,Amino acid transport and metabolism,E8XIL4
STM474_4082,ilvD,,4133533,4135383,+,dihydroxy-acid dehydratase,Amino acid transport and metabolism,E8XIL5
STM474_4083,ilvA,,4135383,4136930,+,threonine dehydratase,Amino acid transport and metabolism,E8XIL6
STM474_4084,STM474_4084,,4137214,4137531,+,hypothetical protein,Function unknown,E8XIL7
STM474_4085,STM474_4085,,4137528,4137869,+,putative cytoplasmic protein,Transcription,E8XIL8
STM474_4086,ilvY,,4137872,4138828,-,DNA-binding transcriptional regulator IlvY,Transcription,E8XIL9
STM474_4087,ilvC,,4138923,4140398,+,ketol-acid reductoisomerase,Nucleotide transport and metabolism,E8XIM0
STM474_4088,ppiC,,4140490,4140771,-,peptidyl-prolyl cis-trans isomerase C,"Post-translational modification, protein turnover,and chaperones",E8XIM1
STM474_4089,STM474_4089,,4141060,4141209,+,putative inner membrane protein,Coenzyme transport and metabolism,E8XIM2
STM474_4090,rep,,4141210,4143333,+,ATP-dependent DNA helicase Rep,"Replication, recombination and repair",E8XIM3
STM474_4091,gppA,,4143373,4144854,-,guanosine pentaphosphate phosphohydrolase,Nucleotide transport and metabolism,E8XIM4
STM474_4092,rhlB,,4144973,4146238,-,ATP-dependent RNA helicase RhlB,Nucleotide transport and metabolism,E8XIM5
STM474_4093,trxA,,4146382,4146711,+,thioredoxin,"Post-translational modification, protein turnover,and chaperones",E8XIM6
STM474_4095,rho,,4147058,4148389,+,transcription termination factor Rho,Transcription,E8XIM7
STM474_4096,rfe,,4148592,4149722,+,undecaprenyl-phosphate N-acetylglucosaminyltransferase,Cell wall/membrane/envelope biogenesis,E8XIM8
STM474_4097,wzzE,,4149734,4150780,+,lipopolysaccharide biosynthesis protein WzzE,Cell wall/membrane/envelope biogenesis,E8XIM9
STM474_4098,wecB,,4150836,4151966,+,UDP-N-acetyl glucosamine-2-epimerase,Cell wall/membrane/envelope biogenesis,E8XIN0
STM474_4099,wecC,,4151963,4153225,+,UDP-N-acetyl-D-mannosamine dehydrogenase,Cell wall/membrane/envelope biogenesis,E8XIN1
STM474_4100,rffG,,4153225,4154292,+,dTDP-glucose 4%2C6-dehydratase,Cell wall/membrane/envelope biogenesis,E8XIN2
STM474_4101,rffH,,4154325,4154549,+,glucose-1-phosphate thymidyl transferase,Cell wall/membrane/envelope biogenesis,E8XIN3
STM474_4102,wecD,,4154500,4155204,+,lipopolysaccharide biosynthesis protein,Transcription,E8XIN4
STM474_4103,wecE,,4155209,4156339,+,TDP-4-oxo-6-deoxy-D-glucose transaminase,Amino acid transport and metabolism,E8XIN5
STM474_4104,wzxE,,4156341,4157591,+,O-antigen translocase,"Intracellular trafficking, secretion, and vesicular transport",E8XIN6
STM474_4105,STM474_4105,,4157588,4158667,+,4-alpha-L-fucosyltransferase,Energy production and conversion,E8XIN7
STM474_4106,wzyE,,4158664,4160022,+,putative common antigen polymerase,Function unknown,E8XIN8
STM474_4107,wecG,,4160019,4160759,+,putative UDP-N-acetyl-D-mannosaminuronic acid transferase,Nucleotide transport and metabolism,E8XIN9
STM474_4108,yifK,,4160966,4162351,+,putative transport protein YifK,"Intracellular trafficking, secretion, and vesicular transport",E8XIP0
STM474_4113,hemY,,4163468,4164667,-,putative protoheme IX biogenesis protein,Coenzyme transport and metabolism,E8XIP1
STM474_4114,hemX,,4164667,4165836,-,putative uroporphyrinogen III C-methyltransferase,Coenzyme transport and metabolism,E8XIP2
STM474_4115,hemD,,4165858,4166598,-,uroporphyrinogen-III synthase,Coenzyme transport and metabolism,E8XIP3
STM474_4116,hemC,,4166595,4167551,-,porphobilinogen deaminase,Coenzyme transport and metabolism,E8XIP4
STM474_4117,cyaA,,4167913,4170459,+,adenylate cyclase,Nucleotide transport and metabolism,E8XIP5
STM474_4118,STM474_4118,,4170543,4170920,+,putative inner membrane protein,No COG annotation,E8XIP6
STM474_4119,STM474_4119,,4171106,4171648,+,putative inner membrane protein,No COG annotation,E8XIP7
STM474_4120,STM474_4120,,4171660,4172022,+,putative cytoplasmic protein,No COG annotation,E8XIP8
STM474_4121,cyaY,,4172093,4172413,-,frataxin-like protein,Inorganic ion transport and metabolism,E8XIP9
STM474_4122,STM474_4122,,4172483,4172872,-,putative inner membrane protein,Function unknown,E8XIQ0
STM474_4123,yifL,,4173568,4173771,+,putative lipoprotein,Cell wall/membrane/envelope biogenesis,E8XIQ1
STM474_4124,dapF,,4173805,4174632,+,diaminopimelate epimerase,Amino acid transport and metabolism,E8XJD5
STM474_4125,yigA,,4174629,4175336,+,protein yigA,Function unknown,E8XJD6
STM474_4126,xerC,,4175333,4176235,+,site-specific tyrosine recombinase XerC,"Replication, recombination and repair",E8XJD7
STM474_4127,yigB,,4176235,4176951,+,flavin mononucleotide phosphatase,Function unknown,E8XJD8
STM474_4128,uvrD,,4177087,4179249,+,DNA-dependent helicase II,"Replication, recombination and repair",E8XJD9
STM474_4129,corA,,4179721,4180671,+,magnesium/nickel/cobalt transporter CorA,Inorganic ion transport and metabolism,E8XJE0
STM474_4130,yigF,,4180720,4181100,-,putative membrane protein,Function unknown,E8XJE1
STM474_4131,yigG,,4181116,4181574,-,putative inner membrane protein,No COG annotation,E8XJE2
STM474_4133,rarD,,4181609,4182493,-,chloramphenicol resistance,Function unknown,E8XJE3
STM474_4134,STM474_4134,,4182537,4183004,-,putative PaaI protein,"Secondary metabolites biosynthesis, transport, and catabolism",E8XJE4
STM474_4135,pldA,,4183169,4184038,+,phospholipase A,Cell wall/membrane/envelope biogenesis,E8XJE5
STM474_4136,recQ,,4184104,4185951,+,ATP-dependent DNA helicase RecQ,"Replication, recombination and repair",E8XJE6
STM474_4137,rhtC,,4186015,4186635,+,threonine efflux system,"Intracellular trafficking, secretion, and vesicular transport",E8XJE7
STM474_4138,rhtB,,4186675,4187295,-,homoserine/homoserine lactone efflux protein,"Intracellular trafficking, secretion, and vesicular transport",E8XJE8
STM474_4139,pldB,,4187310,4188422,+,lysophospholipase L2,Lipid transport and metabolism,E8XJE9
STM474_4140,yigL,,4188438,4189238,+,putative sugar phosphatase,Function unknown,E8XJF0
STM474_4141,yigM,,4189319,4190218,+,membrane protein yigM,Amino acid transport and metabolism,E8XJF1
STM474_4142,metR,,4190106,4191059,-,trans-activator of metE and metH,Transcription,E8XJF2
STM474_4143,metE,,4191308,4193572,+,5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase,Amino acid transport and metabolism,E8XJF3
STM474_4144,STM474_4144,,4193636,4193764,+,hypothetical protein,No COG annotation,E8XJF4
STM474_4145,STM474_4145,,4193916,4195259,+,putative arylsulfatase regulator,Energy production and conversion,E8XJF5
STM474_4146,dlhH,,4195339,4196214,-,dienelactone hydrolase,"Secondary metabolites biosynthesis, transport, and catabolism",E8XJF6
STM474_4147,udp,,4196410,4197171,+,uridine phosphorylase,Nucleotide transport and metabolism,E8XJF7
STM474_4148,yigN,,4197311,4198741,+,DNA recombination protein RmuC,Function unknown,E8XJF8
STM474_4149,ubiE,,4198837,4199592,+,ubiquinone/menaquinone biosynthesis methyltransferase,Coenzyme transport and metabolism,E8XJF9
STM474_4150,yigP,,4199602,4200207,+,putative inner membrane protein,Function unknown,E8XJG0
STM474_4151,ubiB,,4200204,4201844,+,putative ubiquinone biosynthesis protein UbiB,Coenzyme transport and metabolism,E8XJG1
STM474_4152,tatA,,4202050,4202304,+,twin arginine translocase protein A,"Intracellular trafficking, secretion, and vesicular transport",E8XJG2
STM474_4153,tatB,,4202308,4202856,+,sec-independent translocase,"Intracellular trafficking, secretion, and vesicular transport",E8XJG3
STM474_4154,tatC,,4202859,4203638,+,TatABCE protein translocation system subunit,"Intracellular trafficking, secretion, and vesicular transport",E8XJG4
STM474_4155,tatD,,4203668,4204462,+,DNase TatD,"Replication, recombination and repair",E8XJG5
STM474_4156,rfaH,,4204470,4204958,-,transcriptional activator RfaH,Transcription,E8XJG6
STM474_4157,yigC,,4205144,4206622,+,3-octaprenyl-4-hydroxybenzoate decarboxylase,Coenzyme transport and metabolism,E8XJG7
STM474_4158,fre,,4206708,4207409,+,FMN reductase,Energy production and conversion,E8XJG8
STM474_4159,STM474_4159,,4207663,4209486,+,arylsulfotransferase,Cell wall/membrane/envelope biogenesis,E8XJG9
STM474_4160,fadA,,4209683,4210846,-,3-ketoacyl-CoA thiolase,Lipid transport and metabolism,E8XJH0
STM474_4161,fadB,,4210856,4213171,-,multifunctional fatty acid oxidation complex subunit alpha,Lipid transport and metabolism,E8XJH1
STM474_4162,STM474_4162,,4213235,4214566,+,proline dipeptidase,Amino acid transport and metabolism,E8XJH2
STM474_4163,yigz,,4214566,4215180,+,IMPACT family member yigZ,Function unknown,E8XJH3
STM474_4164,trkH,,4215219,4216670,+,potassium transporter,Inorganic ion transport and metabolism,E8XJH4
STM474_4165,hemG,,4216682,4217227,+,protoporphyrinogen oxidase,Energy production and conversion,E8XJH5
STM474_4172,mobB,,4223123,4223653,-,molybdopterin-guanine dinucleotide biosynthesis protein B,Coenzyme transport and metabolism,E8XJH6
STM474_4173,mobA,,4223635,4224219,-,molybdopterin-guanine dinucleotide biosynthesis protein A,Coenzyme transport and metabolism,E8XJH7
STM474_4174,STM474_4174,,4224289,4224558,+,putative cytoplasmic protein,Function unknown,E8XJH8
STM474_4175,yihE,,4224635,4225621,+,serine/threonine protein kinase,Nucleotide transport and metabolism,E8XJH9
STM474_4176,dsbA,,4225632,4226261,+,thiol:disulfide interchange protein,Cell wall/membrane/envelope biogenesis,E8XJI0
STM474_4177,yihG,,4226274,4227182,-,putative endonuclease,Lipid transport and metabolism,E8XJI1
STM474_4178,yjcD,,4227570,4230356,+,putative xanthine/uracil permeases family protein,"Replication, recombination and repair",E8XJI2
STM474_4179,ysxC,,4230691,4231323,-,ribosome biogenesis GTP-binding protein YsxC,"Cell cycle control, cell division, chromosome partitioning",E8XJI3
STM474_4180,STM474_4180,,4231563,4231787,+,putative cytoplasmic protein,No COG annotation,E8XJI4
STM474_4181,STM474_4181,,4231903,4232421,+,hypothetical protein,Function unknown,E8XJI5
STM474_4182,hemN,,4232526,4233983,+,coproporphyrinogen III oxidase,Coenzyme transport and metabolism,E8XJI6
STM474_4183,glnG,,4234296,4235705,-,nitrogen regulation protein NR(I),Signal transduction mechanisms,E8XJI7
STM474_4184,glnL,,4235714,4236763,-,nitrogen regulation protein NR(II),Nucleotide transport and metabolism,E8XJI8
STM474_4185,STM474_4185,,4237038,4238447,-,glutamine synthetase,Nucleotide transport and metabolism,E8XJI9
STM474_4186,typA,,4238823,4240646,+,GTP-binding protein,Signal transduction mechanisms,E8XJJ0
STM474_4187,STM474_4187,,4240701,4241435,-,putative hydrolase,Function unknown,E8XJJ1
STM474_4188,STM474_4188,,4241420,4242298,-,putative inner membrane protein,No COG annotation,E8XJJ2
STM474_4189,STM474_4189,,4242295,4243536,-,coproporphyrinogen III oxidase,Coenzyme transport and metabolism,E8XJJ3
STM474_4190,STM474_4190,,4243538,4244413,-,putative membrane-associated metal-dependent hydrolase,Inorganic ion transport and metabolism,E8XJJ4
STM474_4191,STM474_4191,,4244406,4245431,-,putative periplasmic protein,Coenzyme transport and metabolism,E8XJJ5
STM474_4192,STM474_4192,,4245444,4246292,-,putative cytoplasmic protein,Function unknown,E8XJJ6
STM474_4193,ompL,,4246449,4247201,-,outer membrane porin L,Cell wall/membrane/envelope biogenesis,E8XJJ7
STM474_4194,yihO,,4247209,4248630,-,GPH family transport protein,Carbohydrate transport and metabolism,E8XJJ8
STM474_4195,yihP,,4248676,4250058,-,GPH family transport protein,Carbohydrate transport and metabolism,E8XJJ9
STM474_4196,yihQ,,4250104,4252140,-,alpha-glucosidase,Carbohydrate transport and metabolism,E8XJK0
STM474_4197,yihR,,4252184,4253041,-,putative aldose-1-epimerase,Carbohydrate transport and metabolism,E8XJK1
STM474_4198,yihS,,4253045,4254286,-,putative isomerase,Carbohydrate transport and metabolism,E8XJK2
STM474_4199,yihT,,4254302,4255180,-,putative aldolase,Carbohydrate transport and metabolism,E8XJK3
STM474_4200,yihU,,4255203,4256099,-,3-hydroxyisobutyrate dehydrogenase family protein,Lipid transport and metabolism,E8XJK4
STM474_4201,yihV,,4256258,4257160,+,putative sugar kinase,Coenzyme transport and metabolism,E8XJK5
STM474_4202,yihW,,4257194,4257997,+,putative glycerol-3-phosphate regulon repressor,Transcription,E8XJK6
STM474_4203,yihX,,4258188,4258787,+,phosphatase,Function unknown,E8XJK7
STM474_4204,rbn,,4258781,4259653,+,ribonuclease BN,Function unknown,E8XJK8
STM474_4205,yihZ,,4259650,4260087,+,D-tyrosyl-tRNA deacylase,"Translation, ribosomal structure and biogenesis",E8XJK9
STM474_4206,yiiD,,4260084,4261073,+,GNAT family acetyltransferase,Transcription,E8XK91
STM474_4207,STM474_4207,,4261088,4261516,-,putative cytoplasmic protein,Transcription,E8XK92
STM474_4208,STM474_4208,,4261531,4261842,-,putative cytoplasmic protein,Function unknown,E8XK93
STM474_4209,STM474_4209,,4261928,4262857,-,putative acetyl esterase,Lipid transport and metabolism,E8XK94
STM474_4210,STM474_4210,,4263051,4263284,-,hypothetical protein,No COG annotation,E8XK95
STM474_4211,STM474_4211,,4263075,4263386,+,hypothetical protein,Function unknown,E8XK96
STM474_4212,STM474_4212,,4263387,4263677,+,putative regulatory protein,Transcription,E8XK97
STM474_4213,fdhE,,4263724,4264653,-,formate dehydrogenase accessory protein FdhE,"Post-translational modification, protein turnover,and chaperones",E8XK98
STM474_4214,fdoI,,4264650,4265285,-,formate dehydrogenase-O subunit gamma,Energy production and conversion,E8XK99
STM474_4215,fdoH,,4265282,4266184,-,formate dehydrogenase-O beta subunit,Energy production and conversion,E8XKA0
STM474_4216,fdoG,,4266197,4269247,-,formate dehydrogenase alpha subunit,Energy production and conversion,E8XKA1
