locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
SL1344_4215,nrfC,,4539507,4540178,+,4Fe-4S subunit%2C subunit of nitrite reductase complex,Energy production and conversion,A0A0H3NPB8
SL1344_4216,nrfD,,4540175,4541131,+,subunit of nitrite reductase complex,Inorganic ion transport and metabolism,A0A0H3NIV3
SL1344_4217,nrfE,,4541124,4543346,+,formate-dependent nitrite reductase%2C assembly protein,"Post-translational modification, protein turnover,and chaperones",A0A0H3NVJ1
SL1344_4218,nrfG,,4543343,4543963,+,activator of nitrite reductase complex,"Post-translational modification, protein turnover,and chaperones",A0A0H3NKJ4
SL1344_4219,gltP,,4544308,4545618,+,proton glutamate symport protein,Energy production and conversion,A0A0H3NIJ1
SL1344_4220,yjcO,,4545776,4546387,-,hypothetical exported protein,Function unknown,A0A0H3NPC3
SL1344_4221,SC4B5.11c,,4546642,4548369,-,hypothetical formate dehydrogenase H,Energy production and conversion,A0A0H3NIV8
SL1344_4223,lpxO,,4549144,4550052,-,hypothetical membrane-bound beta-hydroxylase,"Post-translational modification, protein turnover,and chaperones",A0A0H3NVJ7
SL1344_4224,phnO,,4550310,4550744,-,hypothetical acetyltransferase,Transcription,A0A0H3NKJ8
SL1344_4225,phnB,,4550896,4551339,-,conserved hypothetical protein,Function unknown,A0A0H3NIJ6
SL1344_4226,phnA,,4551459,4551794,-,conserved hypothetical protein,Inorganic ion transport and metabolism,A0A0H3NPC9
SL1344_4227,proP,,4552262,4553764,+,hypothetical amino acid permease,Amino acid transport and metabolism,A0A0H3NIW2
SL1344_4228,basS,,4553931,4555001,-,two-component sensor kinase,Signal transduction mechanisms,A0A0H3NVK3
SL1344_4229,basR,,4555011,4555679,-,two-component response regulator,Transcription,A0A0H3NKK4
SL1344_4230,yjdB,,4555676,4557319,-,hypothetical membrane protein,Function unknown,A0A0H3NIK2
SL1344_4231,adiC,,4557453,4558790,-,Arginine-Agmatine antiporter,"Intracellular trafficking, secretion, and vesicular transport",A0A0H3NPD4
SL1344_4232,adiY,,4558930,4559691,-,hypothetical AraC family regulatory protein,Transcription,A0A0H3NIW6
SL1344_4233,adi,,4559989,4562259,-,arginine decarboxylase,Amino acid transport and metabolism,A0A0H3NVK9
SL1344_4234,melR,,4562489,4563421,-,melibiose operon regulatory protein,Transcription,A0A0H3NKL0
SL1344_4235,melA,,4563690,4565045,+,alpha-galactosidase,Carbohydrate transport and metabolism,A0A0H3NIK7
SL1344_4236,melB,,4565129,4566559,+,melibiose carrier protein,Carbohydrate transport and metabolism,A0A0H3NPE0
SL1344_4237,fumB,,4566657,4568303,-,fumarate hydratase class I,Energy production and conversion,A0A0H3NIW9
SL1344_4238,dcuB,,4568399,4569739,-,anaerobic C4-dicarboxylate transporter,Function unknown,A0A0H3NVN5
SL1344_4239,SL1344_4239,,4569886,4570152,-,hypothetical protein,No COG annotation,A0A0H3NKL7
SL1344_4240,dcuR,,4570469,4571188,-,two-component response regulator,Transcription,A0A0H3NIL7
SL1344_4241,dcuS,,4571185,4572816,-,two-component sensor kinase,Signal transduction mechanisms,A0A0H3NPE4
SL1344_4242,SL1344_4242,,4573172,4575601,+,hypothetical anaerobic dimethyl sulfoxide reductase chain,Energy production and conversion,A0A0H3NIX3
SL1344_4243,SL1344_4243,,4575615,4576241,+,hypothetical anaerobic dimethyl sulfoxide reductase chain A,Energy production and conversion,A0A0H3NVP0
SL1344_4244,SL1344_4244,,4576234,4577007,+,hypothetical dimethyl sulfoxide reductase subunit C,Function unknown,A0A0H3NKM4
SL1344_4245,SL1344_4245,,4577023,4577676,+,conserved hypothetical protein,Function unknown,A0A0H3NIM1
SL1344_4246,SL1344_4246,,4577760,4579160,-,hypothetical exported protein,Function unknown,A0A0H3NPF0
SL1344_4247,SL1344_4247,,4579464,4580369,+,hypothetical membrane protein,Function unknown,A0A0H3NIX7
SL1344_4248,SL1344_4248,,4580663,4580932,-,predicted bacteriophage protein,No COG annotation,A0A0H3NVP5
SL1344_4249,SL1344_4249,,4580940,4581155,-,conserved hypothetical protein,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0H3NKN0
SL1344_4250,rtsB,,4581178,4581465,-,Regulator of flhDC,Transcription,A0A0H3NIM6
SL1344_4251,rtsA,,4581462,4582337,-,Regulator of SPI-1,Transcription,A0A0H3NPF5
SL1344_4252,SL1344_4252,,4582602,4582823,-,conserved hypothetical protein,No COG annotation,A0A0H3NIY0
SL1344_4253,SL1344_4253,,4583140,4583433,+,conserved hypothetical protein,Function unknown,A0A0H3NVQ0
SL1344_4254,SL1344_4254,,4583430,4583921,+,Putative acetyltransferase,Function unknown,A0A0H3NKN6
SL1344_4255,phoN,,4584169,4584921,-,nonspecific acid phosphatase precursor,Cell wall/membrane/envelope biogenesis,A0A0H3NIM9
SL1344_4256,SL1344_4256,,4584964,4585098,-,hypothetical exported protein,No COG annotation,A0A0H3NPG1
SL1344_4257,SL1344_4257,,4586131,4586508,-,conserved hypothetical protein,Function unknown,A0A0H3NIY4
SL1344_4258,SL1344_4258,,4586580,4586912,+,hypothetical regulatory protein,Transcription,A0A0H3NVQ7
SL1344_4259,yjdC,,4587351,4587926,-,hypothetical transcriptional regulator,Transcription,A0A0H3NKP1
SL1344_4260,dipZ,,4587963,4589666,-,thiol:disulfide interchange protein DsbD,Energy production and conversion,A0A0H3NIN3
SL1344_4261,cutA,,4589642,4589989,-,periplasmic divalent cation tolerance protein CutA,Inorganic ion transport and metabolism,A0A0H3NPG4
SL1344_4262,dcuA,,4590110,4591294,-,anaerobic C4-dicarboxylate transporter,Function unknown,A0A0H3NIY9
SL1344_4263,aspA,,4591526,4592962,-,aspartate ammonia-lyase,Amino acid transport and metabolism,A0A0H3NVR3
SL1344_4264,fxsA,,4593264,4593779,+,FxsA protein,Function unknown,A0A0H3NKP6
SL1344_4265,yjeH,,4593838,4595079,-,hypothetical permease,Amino acid transport and metabolism,A0A0H3NIN8
SL1344_4266,groES,,4595355,4595648,+,GroES protein,"Post-translational modification, protein turnover,and chaperones",A0A0H3NPH0
SL1344_4267,groEL,,4595692,4597338,+,GroEL protein,"Post-translational modification, protein turnover,and chaperones",A0A0H3NIZ3
SL1344_4268,yjeI,,4597564,4597935,+,hypothetical membrane protein,Function unknown,A0A0H3NVR8
SL1344_4269,yjeJ,,4597983,4598840,-,hypothetical protein,Function unknown,A0A0H3NKQ1
SL1344_4270,yjeK,,4599122,4600150,-,conserved hypothetical protein,Energy production and conversion,A0A0H3NIP2
SL1344_4271,efp,,4600191,4600757,+,elongation factor P,"Translation, ribosomal structure and biogenesis",A0A0H3NPH5
SL1344_4272,ecnA,,4600776,4600952,+,hypothetical entericidin A precursor,Function unknown,A0A0H3NIZ7
SL1344_4273,ecnB,,4601060,4601206,+,entericidin B precursor,Function unknown,A0A0H3NVS5
SL1344_4274,ecnR,,4601237,4601824,-,transcriptional regulatory protein,Transcription,A0A0H3NKQ6
SL1344_4275,sugE,,4602081,4602398,+,SugE protein,"Intracellular trafficking, secretion, and vesicular transport",A0A0H3NIP6
SL1344_4276,blc,,4602415,4602948,-,hypothetical lipoprotein,Cell wall/membrane/envelope biogenesis,A0A0H3NPH9
SL1344_4277,frdD,,4603060,4603419,-,fumarate reductase complex subunit D%3B membrane anchor polypeptide,Energy production and conversion,A0A0H3NJ00
SL1344_4278,frdC,,4603430,4603825,-,fumarate reductase complex subunit C%3B membrane anchor polypeptide,Energy production and conversion,A0A0H3NVT1
SL1344_4279,frdB,,4603836,4604570,-,fumarate reductase%2C iron-sulfur protein,Energy production and conversion,A0A0H3NKR2
SL1344_4280,frdA,,4604563,4606353,-,fumarate reductase%2C flavoprotein subunit,Energy production and conversion,A0A0H3NIQ0
SL1344_4281,yjeA,,4606676,4607653,+,lysyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",A0A0H3NPI6
SL1344_4282,yjeM,,4607879,4609381,+,hypothetical amino acid permease,"Intracellular trafficking, secretion, and vesicular transport",A0A0H3NJ05
SL1344_4283,yjeO,,4609433,4609747,+,exported protein,Function unknown,A0A0H3NVT7
SL1344_4284,yjeP,,4609814,4613116,-,hypothetical membrane protein,"Replication, recombination and repair",A0A0H3NKR7
SL1344_4285,psd,,4613159,4614127,-,phosphatidylserine decarboxylase proenzyme,Lipid transport and metabolism,A0A0H3NIQ6
SL1344_4286,yjeQ,,4614219,4615295,-,hypothetical membrane protein,Function unknown,A0A0H3NPJ0
SL1344_4287,orn,,4615378,4615923,+,oligoribonuclease,RNA processing and modification,A0A0H3NJ10
SL1344_4288,SL1344_4288,,4615985,4616725,-,hypothetical arginine-binding periplasmic protein,Amino acid transport and metabolism,A0A0H3NVU2
SL1344_4288A,yjeV,,4617774,4617827,+,conserved sORF,No COG annotation,A0A0H3P0B2
SL1344_4289,yjeS,,4617810,4618949,-,hypothetical 4Fe-4S binding protein,Energy production and conversion,A0A0H3NKS4
SL1344_4290,yjeF,,4618948,4620495,+,conserved hypothetical protein,Coenzyme transport and metabolism,A0A0H3NIR1
SL1344_4291,yjeE,,4620467,4620928,+,conserved hypothetical protein,Function unknown,A0A0H3NPJ4
SL1344_4292,amiB,,4620945,4622264,+,N-acetylmuramoyl-L-alanine amidase,Cell wall/membrane/envelope biogenesis,A0A0H3NJ14
SL1344_4293,mutL,,4622274,4624130,+,DNA mismatch repair protein,"Replication, recombination and repair",A0A0H3NVU8
SL1344_4294,miaA,,4624123,4625073,+,tRNA delta-2-isopentenylpyrophosphate (IPP) transferase,Nucleotide transport and metabolism,A0A0H3NKT0
SL1344_4295,hfq,,4625156,4625464,+,host factor-I protein(HF-I),"Translation, ribosomal structure and biogenesis",A0A0H3NIR6
SL1344_4296,hflX,,4625536,4626816,+,HflX protein%2C hypothetical GTP-binding protein,Function unknown,A0A0H3NPK0
SL1344_4297,hflK,,4627031,4628290,+,HflK protein,"Post-translational modification, protein turnover,and chaperones",A0A0H3NJ18
SL1344_4298,hflC,,4628293,4629297,+,HflC protein,"Post-translational modification, protein turnover,and chaperones",A0A0H3NVV1
SL1344_4299,purA,,4629676,4630974,+,adenylosuccinate synthetase,Nucleotide transport and metabolism,A0A0H3NKT7
SL1344_4300,nsrR,,4631181,4631606,+,nitric oxide sensitive transcriptional repressor,Transcription,A0A0H3NIS0
SL1344_4301,rnr,,4631644,4634082,+,ribonuclease R (RNase R),"Translation, ribosomal structure and biogenesis",A0A0H3NPK6
SL1344_4302,yjfH,,4634173,4634904,+,probable tRNA/rRNA methyltransferase,"Translation, ribosomal structure and biogenesis",A0A0H3NJ22
SL1344_4303,yjfI,,4635036,4635440,+,conserved hypothetical protein,Function unknown,A0A0H3NVV5
SL1344_4304,yjfJ,,4635455,4635991,+,conserved hypothetical protein (pseudogene),Transcription,
SL1344_4305,SL1344_4305,,4636153,4637223,+,hypothetical inner-membrane protein,Inorganic ion transport and metabolism,A0A0H3NKU2
SL1344_4306,yjfK,,4637196,4637879,+,conserved hypothetical protein,Function unknown,A0A0H3NIS4
SL1344_4307,yjfL,,4637897,4638295,+,hypothetical membrane protein,Function unknown,A0A0H3NPL1
SL1344_4308,yjfM,,4638305,4638943,+,conserved hypothetical protein,Function unknown,A0A0H3NJ27
SL1344_4309,yjfC,,4638946,4640109,+,conserved hypothetical protein,Amino acid transport and metabolism,A0A0H3NVW0
SL1344_4310,aidB,,4640194,4641816,+,probable acyl Co-A dehydrogenase,Lipid transport and metabolism,A0A0H3NKU6
SL1344_4311,yjfN,,4641861,4642181,-,hypothetical protein,Function unknown,A0A0H3NIT5
SL1344_4312,yjfO,,4642267,4642569,-,hypothetical exported protein,Function unknown,A0A0H3NPL9
SL1344_4313,yjfP,,4642780,4643529,+,conserved hypothetical protein,Function unknown,A0A0H3NJ31
SL1344_4314,yjfQ,,4643526,4644281,-,probable transcriptional regulator,Transcription,A0A0H3NVW3
SL1344_4315,yjfR,,4644386,4645450,-,conserved hypothetical protein,Function unknown,A0A0H3NKU9
SL1344_4316,sgaT,,4645813,4647210,+,hypothetical transport protein SgaT,"Intracellular trafficking, secretion, and vesicular transport",A0A0H3NIU4
SL1344_4317,sgaB,,4647226,4647531,+,hypothetical PTS system IIB protein,Carbohydrate transport and metabolism,A0A0H3NPM4
SL1344_4318,ptxA,,4647541,4648005,+,probable sugar phosphotransferase,Carbohydrate transport and metabolism,A0A0H3NJ36
SL1344_4319,sgaH,,4648019,4648669,+,hypothetical hexulose-6-phosphate synthase,Nucleotide transport and metabolism,A0A0H3NVX2
SL1344_4320,sgaU,,4648679,4649533,+,L-ribulose 5-phosphate epimerase,Carbohydrate transport and metabolism,A0A0H3NKV3
SL1344_4321,sgaE,,4649533,4650219,+,probable class II aldolase,Carbohydrate transport and metabolism,A0A0H3NIV0
SL1344_4322,yjfY,,4650348,4650623,-,conserved hypothetical protein,Function unknown,A0A0H3NPN0
SL1344_4323,SL1344_4323,,4650817,4651023,+,conserved hypothetical protein,No COG annotation,A0A0H3NJ40
SL1344_4324,rpsF,,4651094,4651489,+,30s ribosomal protein S6,"Translation, ribosomal structure and biogenesis",A0A0H3NVY3
SL1344_4325,priB,,4651496,4651810,+,primosomal replication protein N,"Replication, recombination and repair",A0A0H3NKV5
SL1344_4326,rpsR,,4651815,4652042,+,30s ribosomal subunit protein S18,"Translation, ribosomal structure and biogenesis",A0A0H3NIV5
SL1344_4327,rplI,,4652084,4652533,+,50s ribosomal subunit protein L9,"Translation, ribosomal structure and biogenesis",A0A0H3NPN3
SL1344_4328,yifZ,,4652681,4653607,+,hypothetical membrane protein,Amino acid transport and metabolism,A0A0H3NJ44
SL1344_4329,ytfB,,4653657,4654292,-,conserved hypothetical protein,Cell wall/membrane/envelope biogenesis,A0A0H3NVY8
SL1344_4330,fklB,,4654470,4655132,+,probable FkbP-type peptidyl-prolyl cis-trans isomerase,Carbohydrate transport and metabolism,A0A0H3NKV9
SL1344_4331,cycA,,4655428,4656837,+,D-serine/D-alanine/glycine transporter,Amino acid transport and metabolism,A0A0H3NIV9
SL1344_4332,ytfE,,4656949,4657611,-,iron-sulphur cluster repair protein. Confers resistance to nitric oxide and hydrogen peroxide,"Cell cycle control, cell division, chromosome partitioning",A0A0H3NPN6
SL1344_4333,ytfF,,4657714,4658679,-,hypothetical membrane protein,Amino acid transport and metabolism,A0A0H3NJ48
SL1344_4334,ytfG,,4658760,4659608,-,conserved hypothetical protein,Carbohydrate transport and metabolism,A0A0H3NVZ4
SL1344_4335,ytfH,,4659696,4660082,+,conserved hypothetical protein,Transcription,A0A0H3NKW4
SL1344_4336,cpdB,,4660140,4662083,-,2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase,Nucleotide transport and metabolism,A0A0H3NIW5
SL1344_4337,cysQ,,4662351,4663091,+,cysQ protein,Inorganic ion transport and metabolism,A0A0H3NPN9
SL1344_4338,ytfJ,,4663081,4663638,-,hypothetical exported protein,Function unknown,A0A0H3NJ52
SL1344_4339,ytfK,,4663965,4664171,+,conserved hypothetical protein,Function unknown,A0A0H3NVZ7
SL1344_4340,ytfL,,4664256,4665599,-,hypothetical membrane protein,Inorganic ion transport and metabolism,A0A0H3NKW9
SL1344_4341,msrA,,4665782,4666420,-,peptide methionine sulfoxide reductase,"Post-translational modification, protein turnover,and chaperones",A0A0H3NIX0
SL1344_4342,ytfM,,4666633,4668366,+,hypothetical exported protein,Cell wall/membrane/envelope biogenesis,E1WAU4
SL1344_4343,ytfN,,4668363,4672142,+,hypothetical exported protein,Function unknown,E1WAU5
SL1344_4344,ytfP,,4672145,4672489,+,conserved hypothetical protein,Function unknown,A0A0H3NPP2
SL1344_4345,SL1344_4345,,4672543,4673751,-,hypothetical sugar transporter,Inorganic ion transport and metabolism,A0A0H3NJ57
SL1344_4346,SL1344_4346,,4673748,4674911,-,hypothetical protein,Function unknown,A0A0H3NW01
SL1344_4347,ppa,,4675322,4675852,-,inorganic pyrophosphatase,Energy production and conversion,A0A0H3NKX3
SL1344_4348,fbp,,4676079,4677077,-,fructose-1%2C6-bisphosphatase,Carbohydrate transport and metabolism,A0A0H3NIX5
SL1344_4349,mpl,,4677252,4678631,+,murein peptide ligase,Cell wall/membrane/envelope biogenesis,A0A0H3NPP5
SL1344_4350,iolR,,4679122,4679955,+,transcriptional regulator%2C repressor of myo-inositol metabolism,Transcription,A0A0H3NJ61
SL1344_4351,iolT1,,4680006,4681376,-,myo-inositol transport,"Intracellular trafficking, secretion, and vesicular transport",A0A0H3NW06
SL1344_4352,iolT2,,4681898,4683334,+,myo-inositol transport,"Intracellular trafficking, secretion, and vesicular transport",A0A0H3NKX8
SL1344_4353,iolB,,4683687,4684496,-,Myo-inositol metabolism,Carbohydrate transport and metabolism,A0A0H3NIY1
SL1344_4354,iolA,,4684521,4686026,-,Myo-inositol metabolism,Energy production and conversion,A0A0H3NPP8
SL1344_4354A,SL1344_4354A,,4686042,4686344,-,conserved hypothetical protein,No COG annotation,A0A0H3NJ65
SL1344_4355,SL1344_4355,,4686466,4687290,+,hypothetical DNA-binding protein,Transcription,A0A0H3NW10
SL1344_4356,iolE,,4687565,4688470,+,inosose dehydratase,Carbohydrate transport and metabolism,A0A0H3NKY3
SL1344_4357,iolG1,,4688489,4689499,+,Myo-inositol metabolism,Function unknown,A0A0H3NIY6
SL1344_4358,srfJ,,4689596,4690939,+,A virulence factor%2C a gylcoside hydrolase family enzyme,Carbohydrate transport and metabolism,A0A0H3NPQ1
SL1344_4359,iolI1,,4690940,4691773,+,endonuclease,Carbohydrate transport and metabolism,A0A0H3NJ69
SL1344_4360,SL1344_4360,,4691770,4692936,-,conserved hypothetical membrane protein,Amino acid transport and metabolism,A0A0H3NW21
SL1344_4361,iolC,,4692997,4694934,-,Myo-inositol metabolism,Carbohydrate transport and metabolism,A0A0H3NKY9
SL1344_4362,iolD,,4695342,4697291,+,Myo-inositol metabolism,Amino acid transport and metabolism,A0A0H3NIZ1
SL1344_4363,iolG2,,4697472,4698494,+,Myo-inositol metabolism,Amino acid transport and metabolism,A0A0H3NPQ9
SL1344_4364,SL1344_4364,,4698567,4699793,+,alpha-ketoglutarate permease,Carbohydrate transport and metabolism,A0A0H3NJ73
SL1344_4365,iolI2,,4699954,4700769,+,cytoplasmic protein-functionally redundant,Carbohydrate transport and metabolism,A0A0H3NW27
SL1344_4366,iolH,,4700822,4701706,+,Myo-inositol metabolism,Carbohydrate transport and metabolism,A0A0H3NKZ6
SL1344_4367,yjgA,,4701762,4702313,-,conserved hypothetical protein,Function unknown,A0A0H3NIZ4
SL1344_4368,pmbA,,4702409,4703761,+,PmbA protein,Function unknown,A0A0H3NPR4
SL1344_4369,cybC,,4703860,4704246,+,soluble cytochrome b562,Energy production and conversion,A0A0H3NJ77
SL1344_4369A,SL1344_4369A,,4704250,4704345,+,conserved hypothetical protein (pseudogene),No COG annotation,
SL1344_4370,SL1344_4370,,4704524,4704862,+,hypothetical protein,Function unknown,A0A0H3NW34
SL1344_4371,SL1344_4371,,4704873,4705235,+,hypothetical protein,Function unknown,A0A0H3NL01
SL1344_4372,SL1344_4372,,4705235,4705537,+,hypothetical protein,Function unknown,A0A0H3NIZ8
SL1344_4373,SL1344_4373,,4705560,4706336,+,hypothetical membrane protein,Function unknown,A0A0H3NPS0
SL1344_4374,SL1344_4374,,4706348,4706992,+,hypothetical membrane protein,Function unknown,A0A0H3NJ82
SL1344_4375,SL1344_4375,,4707051,4708184,+,hypothetical protein,Function unknown,A0A0H3NW39
SL1344_4376,SL1344_4376,,4708168,4709286,+,conserved hypothetical protein,Amino acid transport and metabolism,A0A0H3NL09
SL1344_4377,SL1344_4377,,4709283,4710023,+,conserved hypothetical protein,Function unknown,A0A0H3NJ04
SL1344_4378,SL1344_4378,,4710040,4711953,+,hypothetical BglB-family transcriptional antiterminator,Transcription,A0A0H3NPS6
SL1344_4379,relB,,4712031,4712273,+,antitoxin protein,"Replication, recombination and repair",A0A0H3NJ86
SL1344_4380,relE,,4712263,4712547,+,toxin,"Cell cycle control, cell division, chromosome partitioning",A0A0H3NW46
SL1344_4381,nrdG,,4712551,4713015,-,anaerobic ribonucleoside-triphosphate reductase activating protein,Energy production and conversion,A0A0H3NL13
SL1344_4382,nrdD,,4713136,4715274,-,anaerobic ribonucleoside-triphosphate reductase,Nucleotide transport and metabolism,A0A0H3NJ08
SL1344_4383,SL1344_4383,,4715479,4715649,+,hypothetical protein,No COG annotation,A0A0H3NPT0
SL1344_4384,treC,,4715683,4717335,-,trehalose-6-phosphate hydrolase,Carbohydrate transport and metabolism,A0A0H3NJ90
SL1344_4385,treB,,4717385,4718263,-,PTS system%2C trehalose-specific IIBC component (pseudogene),Carbohydrate transport and metabolism,
SL1344_4386,treR,,4718940,4719887,-,trehalose operon repressor,Transcription,A0A0H3NW50
SL1344_4387,mgtA,,4720271,4722979,+,Mg(2+) transport ATPase%2C P-type,Inorganic ion transport and metabolism,A0A0H3NL17
SL1344_4388,SL1344_4388,,4723095,4723541,-,hypothetical membrane protein,Function unknown,A0A0H3NJ11
SL1344_4389,yjgF,,4723616,4724002,-,conserved hypothetical protein,"Translation, ribosomal structure and biogenesis",A0A0H3NPT4
SL1344_4390,pyrI,,4724079,4724540,-,aspartate carbamoyltransferase regulatory subunit,Nucleotide transport and metabolism,A0A0H3NJ94
SL1344_4391,pyrB,,4724553,4725488,-,aspartate carbamoyltransferase catalytic subunit,Nucleotide transport and metabolism,A0A0H3NW54
SL1344_4392,pyrL,,4725524,4725625,-,pyrBI operon leader peptide,Nucleotide transport and metabolism,A0A0H3NL21
SL1344_4393,SL1344_4393,,4725715,4726203,-,hypothetical transcriptional regulator,Transcription,A0A0H3NJ16
SL1344_4394,SL1344_4394,,4726390,4727793,-,hypothetical membrane protein,Function unknown,A0A0H3NPT9
SL1344_4395,SL1344_4395,,4727849,4728853,-,ornithine carbamoyltransferase,Amino acid transport and metabolism,A0A0H3NJ98
SL1344_4396,SL1344_4396,,4728965,4729897,-,carbamate kinase,Amino acid transport and metabolism,A0A0H3NW61
SL1344_4397,SL1344_4397,,4729908,4731128,-,arginine deiminase,Amino acid transport and metabolism,A0A0H3NL27
SL1344_4398,yjgK,,4731804,4732256,+,conserved hypothetical protein,Carbohydrate transport and metabolism,A0A0H3NJ20
SL1344_4399,argI,,4732330,4733334,-,ornithine carbamoyltransferase,Amino acid transport and metabolism,A0A0H3NPU3
SL1344_4400,yjgD,,4733500,4733916,+,conserved hypothetical protein,Function unknown,A0A0H3NJA3
SL1344_4401,miaE,,4733928,4734740,+,tRNA hydroxylase,Nucleotide transport and metabolism,A0A0H3NW66
SL1344_4402,ytgA,,4734974,4735462,-,exported protein,Function unknown,A0A0H3NL32
SL1344_4403,yjgM,,4735569,4736072,-,hypothetical acetyltransferase,Transcription,A0A0H3NJ24
SL1344_4404,yjgN,,4736267,4737454,+,hypothetical innner membrane protein,Function unknown,A0A0H3NPU9
SL1344_4405,valS,,4737596,4740451,-,valyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",A0A0H3NJA8
SL1344_4406,holC,,4740451,4740894,-,DNA polymerase III%2C chi subunit,"Replication, recombination and repair",A0A0H3NW74
SL1344_4407,pepA,,4741031,4742542,-,cytosol aminopeptidase,Amino acid transport and metabolism,A0A0H3NL37
SL1344_4408,SL1344_4408,,4742586,4742705,-,conserved hypothetical protein,No COG annotation,A0A0H3NJ29
SL1344_4409,yjgP,,4742958,4744037,+,hypothetical inner membrane protein,Function unknown,A0A0H3NPV4
SL1344_4410,yjgQ,,4744037,4745119,+,hypothetical inner membrane protein,Function unknown,A0A0H3NJB2
SL1344_4411,idnR,,4745314,4746312,-,regulatory protein,Transcription,A0A0H3NW79
SL1344_4412,idnT,,4746376,4747596,-,gnt-ii system l-idonate transporter (l-ido transporter),Amino acid transport and metabolism,A0A0H3NL46
SL1344_4413,idnO,,4747757,4748521,-,gluconate 5-dehydrogenase (ec 1.1.1.69) (5-keto-d-gluconate 5-reductase),Lipid transport and metabolism,A0A0H3NJ33
SL1344_4414,idnD,,4748546,4749577,-,l-idonate 5-dehydrogenase (ec 1.1.1.264),Amino acid transport and metabolism,A0A0H3NPW0
SL1344_4415,idnK,,4749794,4750324,+,thermosensitive gluconokinase (ec 2.7.1.12) (gluconate kinase 1),Coenzyme transport and metabolism,A0A0H3NJB5
SL1344_4416,yjgB,,4750352,4751371,-,hypothetical alcohol dehydrogenase,Energy production and conversion,A0A0H3NW85
SL1344_4417,SL1344_4417,,4751897,4752166,+,hypothetical integrase (fragment),"Replication, recombination and repair",
SL1344_4418,SL1344_4418,,4752546,4756061,+,superfamily I DNA helicase,"Replication, recombination and repair",A0A0H3NL52
SL1344_4419,SL1344_4419,,4756158,4757147,+,hypothetical restriction endonuclease,"Replication, recombination and repair",A0A0H3NJ38
SL1344_4420,SL1344_4420,,4757260,4759344,-,hypothetical ATP-dependent Lon protease,"Post-translational modification, protein turnover,and chaperones",A0A0H3NPW6
SL1344_4421,SL1344_4421,,4759355,4761817,-,conserved hypothetical protein,Function unknown,A0A0H3NJB8
SL1344_4422,SL1344_4422,,4761955,4762776,-,conserved hypothetical protein,Function unknown,A0A0H3NW91
SL1344_4423,SL1344_4423,,4762754,4763845,-,hypothetical ABC-type sugar/spermidine/putrescine transport systems%2C atpase component,Function unknown,A0A0H3NL57
SL1344_4424,SL1344_4424,,4763845,4767522,-,type II restriction enzyme,Defense mechanisms,A0A0H3NJ42
SL1344_4425,SL1344_4425,,4767568,4771209,-,hypothetical ATPase,"Replication, recombination and repair",A0A0H3NPX0
SL1344_4426,SL1344_4426,,4771221,4771823,-,conserved hypothetical protein,Function unknown,A0A0H3NJC0
SL1344_4427,SL1344_4427,,4771820,4772422,-,hypothetical inner membrane protein,Function unknown,A0A0H3NW96
SL1344_4427A,SL1344_4427A,,4772931,4772951,+,conserved hypothetical protein (pseudogene),No COG annotation,
SL1344_4429,yeeN,,4773248,4773973,-,conserved hypothetical protein,Transcription,A0A0H3NL62
SL1344_4430,yjhP,,4774524,4776155,-,conserved hypothetical protein,Coenzyme transport and metabolism,A0A0H3NJ47
SL1344_4431,SL1344_4431,,4776160,4776417,-,hypothetical protein,Function unknown,A0A0H3NPX5
SL1344_4432,SL1344_4432,,4776906,4777514,+,hypothetical protein,Function unknown,A0A0H3NJC3
SL1344_4433,SL1344_4433,,4778024,4778761,+,hypothetical inner membrane protein,"Replication, recombination and repair",A0A0H3NW99
SL1344_4434,SL1344_4434,,4779037,4779948,+,hypothetical protein,No COG annotation,A0A0H3NL67
SL1344_4435,SL1344_4435,,4780153,4780614,+,hypothetical exported protein,Function unknown,A0A0H3NJ51
SL1344_4436,SL1344_4436,,4780611,4781285,-,hypothetical protein,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0H3NPY0
SL1344_4437,uxuR,,4781635,4782408,+,uxu operon transcriptional regulator,Transcription,A0A0H3NJC4
SL1344_4438,trpS2,,4782409,4783422,-,probable tryptophanyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",A0A0H3NWA4
SL1344_4439,SL1344_4439,,4783719,4783871,+,hypothetical protein,No COG annotation,A0A0H3NL71
SL1344_4440,SL1344_4440,,4784224,4784670,+,conserved hypothetical protein,Function unknown,A0A0H3NJ56
SL1344_4441,SL1344_4441,,4784909,4785643,+,probable aspartate racemase,Carbohydrate transport and metabolism,A0A0H3NPY6
SL1344_4442,yjiE,,4785649,4786557,-,probable transcriptional activator,Transcription,A0A0H3NJC7
SL1344_4443,iadA,,4786676,4787848,-,probable isoaspartyl dipeptidase,Amino acid transport and metabolism,A0A0H3NWA8
SL1344_4444,yjiG,,4787861,4788322,-,hypothetical membrane protein,Function unknown,A0A0H3NL74
SL1344_4445,yjiH,,4788319,4788990,-,hypothetical membrane protein,Function unknown,A0A0H3NJ60
