locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STMUK_4080,priA,,4264552,4266750,-,primosome assembly protein PriA,"Replication, recombination and repair",A0A3Z2F093
STMUK_4081,rpmE,,4266954,4267166,+,50S ribosomal protein L31,"Translation, ribosomal structure and biogenesis",A0A3Z2F0F5
STMUK_4082,STMUK_4082,,4267212,4267874,-,putative outer membrane lipoprotein,Function unknown,A0A3Z6NTU5
STMUK_4083,STMUK_4083,,4268075,4269865,-,putative arylsulfate sulfotransferase,Cell wall/membrane/envelope biogenesis,A0A3Z2F092
STMUK_4084,metJ,,4270322,4270639,-,transcriptional repressor protein MetJ,Transcription,A0A3Z6NTW8
STMUK_4085,metB,,4270904,4272064,+,cystathionine gamma-synthase,Amino acid transport and metabolism,A0A3Z6NTW7
STMUK_4086,metM,,4272067,4274499,+,bifunctional aspartate kinase II/homoserine dehydrogenase II,Amino acid transport and metabolism,A0A3Z2F073
STMUK_4087,STMUK_4087,,4274615,4275472,-,putative inner membrane protein,Cell wall/membrane/envelope biogenesis,A0A3Z2F0D1
STMUK_4088,STMUK_4088,,4275475,4276473,-,hypothetical protein,No COG annotation,A0A3Z2F0K1
STMUK_4089,STMUK_4089,,4276708,4277832,-,putative cytoplasmic protein,"Replication, recombination and repair",A0A3Z2F086
STMUK_4090,STMUK_4090,,4277968,4279524,+,putative 5'-nucleotidase/2'%2C3'-cyclic phosphodiesterase,Nucleotide transport and metabolism,A0A3Z6NTV7
STMUK_4091,metF,,4279719,4280609,+,5%2C10-methylenetetrahydrofolate reductase,Amino acid transport and metabolism,A0A6C7ARI9
STMUK_4092,katG,,4280774,4282954,+,hydroperoxidase,Inorganic ion transport and metabolism,A0A3Z2F0E3
STMUK_4093,yijF,,4283012,4283635,-,putative periplasmic protein,Function unknown,A0A3Z6NU13
STMUK_4094,gldA,,4283894,4284997,-,glycerol dehydrogenase,Energy production and conversion,A0A3Z6NTY0
STMUK_4095,talC,,4285009,4285671,-,fructose-6-phosphate aldolase,Carbohydrate transport and metabolism,A0A3Z2F066
STMUK_4096,ptsA,,4285682,4288183,-,PEP-protein phosphotransferase,Carbohydrate transport and metabolism,A0A3Z2F082
STMUK_4097,frwC,,4288492,4289571,+,putative fructose-like permease EIIC subunit 2,Carbohydrate transport and metabolism,A0A3Z2F0E1
STMUK_4098,frwB,,4289586,4289906,+,putative PTS system fructose-like transporter subunit EIIB,Carbohydrate transport and metabolism,A0A3Z6NTW2
STMUK_4099,pflD,,4290005,4292302,+,putative formate acetyltransferase 2,Energy production and conversion,A0A3Z6NTX9
STMUK_4100,pflC,,4292268,4293146,+,pyruvate formate lyase II activase,Coenzyme transport and metabolism,A0A3Z2F0A9
STMUK_4101,frwD,,4293148,4293501,+,putative fructose-like phosphotransferase EIIB subunit 3,Carbohydrate transport and metabolism,A0A3Z6NTX4
STMUK_4102,yijO,,4293488,4294339,-,putative regulatory protein,Transcription,A0A3Z2F0F4
STMUK_4103,yijP,,4294500,4296233,-,hypothetical protein,Function unknown,A0A3Z6NU25
STMUK_4104,ppc,,4296444,4299095,-,phosphoenolpyruvate carboxylase,Coenzyme transport and metabolism,A0A3Z6NTZ0
STMUK_4105,argE,,4299464,4300615,-,acetylornithine deacetylase,Amino acid transport and metabolism,A0A3Z2F076
STMUK_4106,argC,,4300704,4301708,+,N-acetyl-gamma-glutamyl-phosphate reductase,Amino acid transport and metabolism,A0A3Z2F091
STMUK_4107,argB,,4301716,4302492,+,acetylglutamate kinase,Nucleotide transport and metabolism,A0A3Z2F0F1
STMUK_4108,argH,,4302610,4303986,+,argininosuccinate lyase,Amino acid transport and metabolism,A0A3Z2F0M2
STMUK_4109,oxyR,,4304271,4305188,+,DNA-binding transcriptional regulator OxyR,Transcription,A0A3Z6NTZ2
STMUK_4110,udhA,,4305171,4306571,-,soluble pyridine nucleotide transhydrogenase,Energy production and conversion,A0A3Z2F0B9
STMUK_4111,yijC,,4306770,4307405,+,DNA-binding transcriptional repressor FabR,Transcription,A0A3Z2F0G3
STMUK_4112,yijD,,4307421,4307780,+,hypothetical protein,Function unknown,A0A3Z6NU36
STMUK_4113,trmA,,4307827,4308927,-,tRNA (uracil-5-)-methyltransferase,"Translation, ribosomal structure and biogenesis",A0A3Z2F0A0
STMUK_4114,btuB,,4309301,4311145,+,vitamin B12/cobalamin outer membrane transporter,Inorganic ion transport and metabolism,A0A3Z2F087
STMUK_4115,murI,,4311090,4311941,+,glutamate racemase,Cell wall/membrane/envelope biogenesis,A0A6C7AU36
STMUK_4121,murB,,4317859,4318887,+,UDP-N-acetylenolpyruvoylglucosamine reductase,Cell wall/membrane/envelope biogenesis,A0A3Z2FCT9
STMUK_4122,birA,,4318884,4319846,+,biotin--protein ligase,Coenzyme transport and metabolism,A0A3Z2FD55
STMUK_4123,coaA,,4319881,4320831,-,pantothenate kinase,Nucleotide transport and metabolism,A0A3Z6P714
STMUK_4124,STMUK_4124,,4321040,4321213,-,putative cytoplasmic protein,No COG annotation,A0A3Z2FCR0
STMUK_4129,tuf,,4321790,4322974,+,elongation factor Tu,"Translation, ribosomal structure and biogenesis",A0A6C7ATH4
STMUK_4130,secE,,4323204,4323587,+,preprotein translocase subunit SecE,"Intracellular trafficking, secretion, and vesicular transport",A0A3Z6P3V2
STMUK_4131,nusG,,4323589,4324134,+,transcription antitermination protein NusG,Transcription,A0A3Z2FAQ7
STMUK_4132,rplK,,4324292,4324720,+,50S ribosomal protein L11,"Translation, ribosomal structure and biogenesis",A0A3Z2FAY6
STMUK_4133,rplA,,4324724,4325428,+,50S ribosomal protein L1,"Translation, ribosomal structure and biogenesis",A0A3Z6P3T3
STMUK_4134,rplJ,,4325848,4326345,+,50S ribosomal protein L10,"Translation, ribosomal structure and biogenesis",A0A3Z6P3U1
STMUK_4135,rplL,,4326412,4326777,+,50S ribosomal protein L7/L12,"Translation, ribosomal structure and biogenesis",A0A3Z2FAV5
STMUK_4136,rpoB,,4327095,4331123,+,DNA-directed RNA polymerase subunit beta,Transcription,A0A6C7AZA0
STMUK_4137,rpoC,,4331200,4335423,+,DNA-directed RNA polymerase subunit beta',Transcription,A0A3Z6P3U3
STMUK_4138,STMUK_4138,,4335465,4335788,+,putative inner membrane protein,No COG annotation,A0A3Z2FAT7
STMUK_4139,STMUK_4139,,4335794,4336138,-,putative cytoplasmic protein,No COG annotation,A0A3Z6P3S9
STMUK_4140,STMUK_4140,,4336092,4336229,-,hypothetical protein,No COG annotation,A0A6C7ARN0
STMUK_4141,STMUK_4141,,4336537,4337547,+,putative cytoplasmic protein,No COG annotation,A0A6C7ARV7
STMUK_4142,STMUK_4142,,4337870,4338058,+,putative cytoplasmic protein,No COG annotation,A0A3Z2FA26
STMUK_4143,thiH,,4338209,4339342,-,thiamine biosynthesis protein ThiH,Energy production and conversion,A0A3Z6P3T1
STMUK_4144,thiG,,4339339,4340109,-,thiazole synthase,Coenzyme transport and metabolism,A0A3Z6P3S4
STMUK_4145,STMUK_4145,,4340111,4340311,-,sulfur carrier protein ThiS,Coenzyme transport and metabolism,A0A3Z6P3T6
STMUK_4146,thiF,,4340292,4341050,-,thiamine biosynthesis protein ThiF,Coenzyme transport and metabolism,A0A3Z6P3T5
STMUK_4147,thiE,,4341043,4341678,-,thiamine-phosphate pyrophosphorylase,Coenzyme transport and metabolism,A0A3Z6P3V8
STMUK_4148,thiC,,4341678,4343573,-,thiamine biosynthesis protein ThiC,Coenzyme transport and metabolism,A0A6C7AXD2
STMUK_4149,rsd,,4343937,4344425,-,anti-RNA polymerase sigma 70 factor,Transcription,A0A3Z6P3T8
STMUK_4150,nudC,,4344518,4345291,+,NADH pyrophosphatase,"Replication, recombination and repair",A0A3Z6P3U8
STMUK_4151,hemE,,4345332,4346396,+,uroporphyrinogen decarboxylase,Coenzyme transport and metabolism,A0A3Z2F9W6
STMUK_4152,nfi,,4346406,4347077,+,endonuclease V,"Replication, recombination and repair",A0A3Z2FA16
STMUK_4153,yjaG,,4347119,4347709,+,putative cytoplasmic protein,Function unknown,A0A3Z6P3S3
STMUK_4154,hupA,,4347896,4348168,+,transcriptional regulator HU subunit alpha,"Replication, recombination and repair",A0A3Z6P3R8
STMUK_4155,yjaH,,4348180,4348872,+,putative inner membrane protein,Function unknown,A0A3Z6P3S5
STMUK_4156,zraP,,4348914,4349369,-,zinc resistance protein,Cell motility,A0A3Z2F9P1
STMUK_4157,hydH,,4349623,4351020,+,sensor protein ZraS,Signal transduction mechanisms,A0A3Z6P3U5
STMUK_4158,hydG,,4351026,4352351,+,transcriptional regulatory protein ZraR,Signal transduction mechanisms,A0A3Z2F9X8
STMUK_4159,purD,,4352348,4353637,-,phosphoribosylamine--glycine ligase,Nucleotide transport and metabolism,A0A3Z2F9N5
STMUK_4160,purH,,4353649,4355238,-,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,Nucleotide transport and metabolism,A0A6C7ARS4
STMUK_4165,yjaB,,4361392,4361829,-,hypothetical protein,Transcription,A0A6C7ARX8
STMUK_4166,metA,,4361986,4362915,+,homoserine O-succinyltransferase,Amino acid transport and metabolism,A0A3Z2F4Z0
STMUK_4167,aceB,,4363184,4364785,+,malate synthase,Coenzyme transport and metabolism,A0A3Z2F4Z4
STMUK_4168,aceA,,4364817,4366121,+,isocitrate lyase,Energy production and conversion,A0A3Z6P1F0
STMUK_4169,aceK,,4366223,4367974,+,bifunctional isocitrate dehydrogenase kinase/phosphatase protein,Nucleotide transport and metabolism,A0A3Z2F502
STMUK_4170,STMUK_4170,,4367938,4368345,-,putative cytoplasmic protein,Function unknown,A0A3Z6P1N2
STMUK_4171,iclR,,4368356,4369180,-,transcriptional repressor IclR,Transcription,A0A3Z6P1K8
STMUK_4172,metH,,4369397,4373167,+,B12-dependent methionine synthase,Coenzyme transport and metabolism,A0A6C7AXF7
STMUK_4173,yjbB,,4373434,4375065,+,putative transport protein,Inorganic ion transport and metabolism,A0A3Z2F528
STMUK_4174,pepE,,4375141,4375830,-,peptidase E,Amino acid transport and metabolism,A0A3Z6P1H2
STMUK_4175,STMUK_4175,,4375902,4376003,+,putative cytoplasmic protein,No COG annotation,A0A3Z2F4Y3
STMUK_4176,STMUK_4176,,4376038,4376577,+,putative cytoplasmic protein,Function unknown,A0A3Z2F4Y4
STMUK_4177,yjbC,,4376624,4377493,+,23S rRNA pseudouridine synthase F,"Translation, ribosomal structure and biogenesis",A0A3Z6P1I0
STMUK_4178,yjbD,,4377490,4377762,-,hypothetical protein,Function unknown,A0A3Z6P1E0
STMUK_4179,STMUK_4179,,4377860,4378801,-,putative Na+-dependent transporter,Function unknown,A0A3Z2F4Z2
STMUK_4180,STMUK_4180,,4379063,4379791,-,putative cytoplasmic protein,No COG annotation,A0A3Z2F4X2
STMUK_4181,STMUK_4181,,4379988,4380278,-,putative inner membrane protein,Amino acid transport and metabolism,A0A3Z2F506
STMUK_4182,STMUK_4182,,4380527,4380982,-,putative cytoplasmic protein,Function unknown,A0A3Z2F4W9
STMUK_4183,STMUK_4183,,4380979,4381584,-,putative cytoplasmic protein,Function unknown,A0A3Z2F518
STMUK_4184,STMUK_4184,,4381589,4383334,-,putative phage tail fiber protein H,Function unknown,A0A3Z6P1I4
STMUK_4185,STMUK_4185,,4383337,4383969,-,putative phage tail protein,Function unknown,A0A3Z2F4X6
STMUK_4186,STMUK_4186,,4383962,4385077,-,putative phage baseplate protein,Function unknown,A0A3Z2F4X4
STMUK_4187,STMUK_4187,,4385068,4385427,-,putative phage baseplate protein,Function unknown,A0A3Z6P1Q7
STMUK_4188,STMUK_4188,,4385591,4387138,-,putative inner membrane protein,No COG annotation,A0A3Z6P1H1
STMUK_4189,STMUK_4189,,4387138,4388067,-,putative phage glycosyltransferase,Cell wall/membrane/envelope biogenesis,A0A3Z6P1D0
STMUK_4190,STMUK_4190,,4388064,4388426,-,putative phage glucose translocase,"Intracellular trafficking, secretion, and vesicular transport",A0A3Z6P1E8
STMUK_4191,STMUK_4191,,4388754,4389476,-,putative phage baseplate component,Function unknown,A0A3Z2F4Z3
STMUK_4192,STMUK_4192,,4389486,4390529,-,putative cytoplasmic protein,Function unknown,A0A3Z2F4V9
STMUK_4193,STMUK_4193,,4390517,4390726,-,putative inner membrane protein,Function unknown,A0A3Z2F508
STMUK_4194,STMUK_4194,,4390726,4391679,-,putative methyl-accepting chemotaxis protein,Function unknown,A0A3Z6P1H3
STMUK_4195,STMUK_4195,,4391679,4394033,-,putative phage tail protein,Function unknown,A0A6C7AS07
STMUK_4196,STMUK_4196,,4394218,4394535,-,hypothetical protein,Function unknown,A0A3Z2F4W1
STMUK_4197,STMUK_4197,,4394587,4395111,-,putative phage tail core protein,Function unknown,A0A3Z6P1G3
STMUK_4198,STMUK_4198,,4395111,4396538,-,putative phage tail sheath protein,Function unknown,A0A3Z2F4X0
STMUK_4199,STMUK_4199,,4396528,4396725,-,putative cytoplasmic protein,No COG annotation,A0A3Z6P1D8
STMUK_4200,STMUK_4200,,4396722,4397177,-,putative cytoplasmic protein,Function unknown,A0A3Z2F4Y7
STMUK_4201,STMUK_4201,,4397337,4397651,-,putative inner membrane protein,No COG annotation,A0A3Z2F4V0
STMUK_4202,STMUK_4202,,4397664,4398269,-,putative soluble lytic murein transglycosylase,Cell wall/membrane/envelope biogenesis,A0A6C7AXK1
STMUK_4203,STMUK_4203,,4398272,4398559,-,putative inner membrane protein,Function unknown,A0A3Z2F4Y2
STMUK_4204,STMUK_4204,,4399279,4399482,+,putative cytoplasmic protein,Function unknown,A0A6C7ARW6
STMUK_4205,lysC,,4399615,4400964,-,aspartate kinase III,Amino acid transport and metabolism,A0A3Z2FCV1
STMUK_4206,pgi,,4401309,4402958,+,glucose-6-phosphate isomerase,Carbohydrate transport and metabolism,A0A3Z6P1P0
STMUK_4207,yjbE,,4403399,4403644,+,putative outer membrane protein,No COG annotation,A0A6C7B894
STMUK_4208,yjbF,,4403678,4404346,+,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,A0A6C7AUC7
STMUK_4209,yjbG,,4404343,4405080,+,putative periplasmic protein,Function unknown,A0A3Z2FCK4
STMUK_4210,yjbH,,4405080,4407176,+,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,A0A3Z6P1J6
STMUK_4211,yjbA,,4407319,4407729,+,phosphate-starvation-inducible protein PsiE,Function unknown,A0A3Z2FC77
STMUK_4212,malG,,4407895,4408785,-,maltose transporter permease,"Intracellular trafficking, secretion, and vesicular transport",A0A3Z6P1A7
STMUK_4213,malF,,4408800,4410344,-,maltose transporter membrane protein,"Intracellular trafficking, secretion, and vesicular transport",A0A3Z6P1E7
STMUK_4214,malE,,4410476,4411675,-,maltose ABC transporter periplasmic protein,Carbohydrate transport and metabolism,A0A6C7ARX6
STMUK_4215,malK,,4412028,4413137,+,maltose/maltodextrin transporter ATP-binding protein,Amino acid transport and metabolism,A0A3Z2F7E7
STMUK_4216,lamB,,4413226,4414584,+,maltoporin,Cell wall/membrane/envelope biogenesis,A0A3Z2F7E3
STMUK_4217,malM,,4414748,4415665,+,maltose regulon periplasmic protein,Function unknown,A0A3Z2F7B3
STMUK_4218,ubiC,,4415846,4416343,+,chorismate pyruvate lyase,Coenzyme transport and metabolism,A0A3Z2F7F3
STMUK_4219,ubiA,,4416357,4417229,+,4-hydroxybenzoate octaprenyltransferase,Coenzyme transport and metabolism,A0A3Z2F7G2
STMUK_4220,plsB,,4417328,4419748,-,glycerol-3-phosphate acyltransferase,Lipid transport and metabolism,A0A6C7AZL1
STMUK_4221,dgkA,,4419919,4420287,+,diacylglycerol kinase,Cell wall/membrane/envelope biogenesis,A0A3Z2F7J7
STMUK_4222,lexA,,4420396,4421004,+,LexA repressor,Transcription,A0A3Z2F7H1
STMUK_4223,dinF,,4421183,4422508,+,DNA-damage-inducible SOS response protein,Defense mechanisms,A0A3Z2F7C1
STMUK_4224,STMUK_4224,,4422505,4422618,+,putative cytoplasmic protein,No COG annotation,A0A3Z2F7B7
STMUK_4225,yjbJ,,4422637,4422849,+,putative stress-response protein,Function unknown,A0A6C7AS41
STMUK_4226,zur,,4422948,4423463,-,zinc uptake transcriptional repressor,Inorganic ion transport and metabolism,A0A3Z6NTY9
STMUK_4227,STMUK_4227,,4423710,4425020,+,conjugative transfer protein,Function unknown,A0A3Z2F7C2
STMUK_4228,yjbN,,4425108,4426106,+,tRNA-dihydrouridine synthase A,"Translation, ribosomal structure and biogenesis",A0A3Z2F7G4
STMUK_4229,pspG,,4426274,4426516,+,phage shock protein G,Function unknown,A0A3Z2F7H2
STMUK_4230,qor,,4426691,4427674,-,quinone oxidoreductase%2C NADPH-dependent,Energy production and conversion,A0A3Z2F7C4
STMUK_4231,dnaB,,4427739,4429154,+,replicative DNA helicase,Nucleotide transport and metabolism,A0A3Z2F7K8
STMUK_4232,alr,,4429186,4430265,+,alanine racemase,Amino acid transport and metabolism,A0A3Z2F7I2
STMUK_4233,tyrB,,4430451,4431644,+,aromatic amino acid aminotransferase,Amino acid transport and metabolism,A0A3Z6NU15
STMUK_4234,aphA,,4431831,4432544,+,acid phosphatase/phosphotransferase,Function unknown,A0A3Z6NU09
STMUK_4235,yjbQ,,4432673,4433089,+,putative cytoplasmic protein,Function unknown,A0A3Z2F7G5
STMUK_4236,yjbR,,4433092,4433448,+,putative cytoplasmic protein,Function unknown,A0A3Z6NU20
STMUK_4237,STMUK_4237,,4433449,4433787,-,putative inner membrane protein,No COG annotation,A0A3Z2F7H3
STMUK_4238,STMUK_4238,,4433774,4434229,-,putative outer membrane lipoprotein,No COG annotation,A0A3Z2F7I1
STMUK_4239,uvrA,,4434361,4437186,-,excinuclease ABC subunit A,"Replication, recombination and repair",A0A3Z2F7D3
STMUK_4240,STMUK_4240,,4437151,4437267,+,putative cytoplasmic protein,No COG annotation,A0A3Z2F7L8
STMUK_4241,ssb,,4437434,4437964,+,single-stranded DNA-binding protein,"Replication, recombination and repair",A0A6C7ASH3
STMUK_4242,STMUK_4242,,4439005,4439637,+,hypothetical protein,No COG annotation,A0A3Z2F1V5
STMUK_4243,STMUK_4243,,4439634,4441022,+,putative methyl-accepting chemotaxis protein,"Intracellular trafficking, secretion, and vesicular transport",A0A3Z6NU18
STMUK_4244,STMUK_4244,,4441012,4442331,+,putative ABC exporter outer membrane component,Cell wall/membrane/envelope biogenesis,A0A3Z6NU08
STMUK_4245,STMUK_4245,,4442328,4443605,+,cation efflux pump,Cell wall/membrane/envelope biogenesis,A0A3Z2F1W4
STMUK_4246,STMUK_4246,,4443622,4460301,+,putative inner membrane protein,"Secondary metabolites biosynthesis, transport, and catabolism",A0A6C7B2W2
STMUK_4247,STMUK_4247,,4460341,4462407,+,putative ABC-type bacteriocin/lantibiotic exporter,Defense mechanisms,A0A3Z2F243
STMUK_4248,yjcB,,4462685,4462966,-,putative inner membrane protein,Function unknown,A0A3Z6NU14
STMUK_4249,yjcC,,4463529,4465130,+,putative diguanylate cyclase/phosphodiesterase,Signal transduction mechanisms,A0A6C7B538
STMUK_4250,soxS,,4465118,4465441,-,DNA-binding transcriptional regulator SoxS,Transcription,A0A3Z2F233
STMUK_4251,soxR,,4465528,4465986,+,redox-sensing transcriptional activator,Transcription,A0A3Z2F284
STMUK_4252,STMUK_4252,,4466279,4466947,+,putative glutathione S-transferase,"Post-translational modification, protein turnover,and chaperones",A0A3Z6NU53
STMUK_4253,yjcD,,4467294,4468643,+,hypothetical protein,Function unknown,A0A3Z6NU28
STMUK_4254,yjcE,,4468793,4470439,+,Na/H transport protein,Inorganic ion transport and metabolism,A0A3Z6NU40
STMUK_4255,STMUK_4255,,4470534,4471421,-,putative transcriptional regulator,Transcription,A0A3Z2F251
STMUK_4256,STMUK_4256,,4471525,4471935,+,putative inner membrane protein,Function unknown,A0A3Z2F254
STMUK_4257,STMUK_4257,,4471928,4472617,+,putative inner membrane protein,Cell wall/membrane/envelope biogenesis,A0A3Z2F1Y8
STMUK_4258,actP,,4472656,4474305,-,acetate permease,Inorganic ion transport and metabolism,A0A3Z2F1Z2
STMUK_4259,yjcH,,4474302,4474616,-,putative inner membrane protein,Function unknown,A0A3Z2F244
STMUK_4260,acs,,4474862,4476820,-,acetyl-CoA synthetase,Nucleotide transport and metabolism,A0A3Z2F1Z3
STMUK_4261,STMUK_4261,,4477007,4477153,+,putative cytoplasmic protein,No COG annotation,A0A3Z2F1X8
STMUK_4262,nrfA,,4477252,4478688,+,cytochrome c552,Energy production and conversion,A0A3Z2F1Z0
STMUK_4263,nrfB,,4478713,4479366,+,cytochrome c nitrite reductase pentaheme subunit,Inorganic ion transport and metabolism,A0A6C7ATY4
STMUK_4264,nrfC,,4479363,4480034,+,putative formate-dependent nitrite reductase,Energy production and conversion,A0A3Z6NU29
STMUK_4265,nrfD,,4480031,4480987,+,putative formate-dependent nitrate reductase,Inorganic ion transport and metabolism,A0A3Z6NU37
STMUK_4266,nrfE,,4480980,4483202,+,formate-dependent nitrite reductase,"Post-translational modification, protein turnover,and chaperones",A0A6C7B2Z0
STMUK_4267,nrfG,,4483199,4483819,+,formate-dependent nitrite reductase complex subunit NrfG,"Post-translational modification, protein turnover,and chaperones",A0A3Z2F201
STMUK_4268,gltP,,4484164,4485474,+,glutamate/aspartate:proton symporter,Energy production and conversion,A0A6C7AUK5
STMUK_4269,yjcO,,4485632,4486321,-,TPR repeat-containing protein,Function unknown,A0A3Z2F257
STMUK_4271,lpxO,,4489000,4489908,-,putative dioxygenase,"Post-translational modification, protein turnover,and chaperones",A0A3Z2F203
STMUK_4272,phnO,,4490166,4490630,-,aminoalkylphosphonic acid N-acetyltransferase,Transcription,A0A3Z2F1Z4
STMUK_4273,phnB,,4490752,4491195,-,hypothetical protein,Function unknown,A0A3Z2F200
STMUK_4274,phnA,,4491315,4491650,-,hypothetical protein,Inorganic ion transport and metabolism,A0A3Z6NU41
STMUK_4275,proP,,4492118,4493620,+,proline/glycine betaine transporter,Amino acid transport and metabolism,A0A3Z2F267
STMUK_4276,basS,,4493787,4494857,-,sensor protein BasS/PmrB,Signal transduction mechanisms,A0A3Z2F210
STMUK_4277,basR,,4494867,4495535,-,DNA-binding transcriptional regulator BasR,Transcription,A0A3Z2F209
STMUK_4278,yjdB,,4495532,4497175,-,putative cell division protein,Function unknown,A0A3Z2F283
STMUK_4279,yjdE,,4497309,4498646,-,arginine:agmatin antiporter,"Intracellular trafficking, secretion, and vesicular transport",A0A6C7AUL6
STMUK_4280,adiY,,4498786,4499547,-,transcriptional activator,Transcription,A0A6C7B582
STMUK_4281,adi,,4499845,4502115,-,catabolic arginine decarboxylase,Amino acid transport and metabolism,A0A6C7AZU9
STMUK_4282,melR,,4502345,4503277,-,DNA-binding transcriptional regulator MelR,Transcription,A0A3Z2F155
STMUK_4283,melA,,4503546,4504901,+,alpha-galactosidase,Carbohydrate transport and metabolism,A0A3Z2F138
STMUK_4284,melB,,4504985,4506415,+,melibiose:sodium symporter,Carbohydrate transport and metabolism,A0A3Z2F144
STMUK_4285,fumB,,4506513,4508159,-,fumarase B,Energy production and conversion,A0A3Z6NU51
STMUK_4286,dcuB,,4508255,4509595,-,anaerobic C4-dicarboxylate transporter,Function unknown,A0A3Z6NU56
STMUK_4287,STMUK_4287,,4509742,4510008,-,putative cytoplasmic protein,No COG annotation,A0A3Z2F170
STMUK_4288,dcuR,,4510325,4511044,-,DNA-binding transcriptional activator DcuR,Transcription,A0A3Z2F158
STMUK_4289,dcuS,,4511041,4512672,-,sensory histidine kinase DcuS,Signal transduction mechanisms,A0A3Z2F1H0
STMUK_4290,STMUK_4290,,4513106,4515457,+,putative anaerobic dimethylsulfoxide reductase subunit A,Energy production and conversion,A0A6C7B5A3
STMUK_4291,STMUK_4291,,4515471,4516097,+,putative anaerobic dimethylsulfoxide reductase subunit B,Energy production and conversion,A0A3Z6NU93
STMUK_4292,STMUK_4292,,4516090,4516863,+,putative anaerobic dimethylsulfoxide reductase subunit C,Function unknown,A0A3Z2F150
STMUK_4293,STMUK_4293,,4516879,4517532,+,putative anaerobic dehydrogenase component,Function unknown,A0A6C7AY32
STMUK_4294,STMUK_4294,,4517616,4519016,-,hypothetical protein,Function unknown,A0A3Z2F142
STMUK_4295,STMUK_4295,,4519320,4520225,+,putative inner membrane protein,Function unknown,A0A3Z2F1E1
STMUK_4296,STMUK_4296,,4520519,4520788,-,hypothetical protein,No COG annotation,A0A3Z6NU66
STMUK_4297,STMUK_4297,,4520796,4521011,-,putative cytoplasmic protein,"Secondary metabolites biosynthesis, transport, and catabolism",A0A3Z2F162
STMUK_4298,STMUK_4298,,4521034,4521321,-,putative regulatory protein,Transcription,A0A3Z6NUC9
STMUK_4299,STMUK_4299,,4521318,4522193,-,putative DNA-binding protein,Transcription,A0A3Z6NUA5
STMUK_4300,STMUK_4300,,4522458,4522679,-,putative cytoplasmic protein,No COG annotation,A0A3Z6NU79
STMUK_4301,STMUK_4301,,4522996,4523289,+,hypothetical protein,Function unknown,A0A3Z6NUA3
STMUK_4302,STMUK_4302,,4523286,4523777,+,putative acetyltransferase,Function unknown,A0A3Z6NU80
STMUK_4303,phoN,,4524025,4524777,-,non-specific acid phosphatase,Cell wall/membrane/envelope biogenesis,A0A3Z6NU69
STMUK_4304,STMUK_4304,,4525987,4526364,-,hypothetical protein,Function unknown,A0A3Z6NU90
STMUK_4305,STMUK_4305,,4526436,4526768,+,putative regulatory protein,Transcription,A0A3Z6NU68
STMUK_4307,yjdC,,4527207,4527782,-,putative transcriptional regulator,Transcription,A0A3Z2F105
STMUK_4308,dipZ,,4527819,4529522,-,thiol:disulfide interchange protein precursor,Energy production and conversion,A0A6C7B344
STMUK_4309,cutA,,4529498,4529845,-,divalent-cation tolerance protein CutA,Inorganic ion transport and metabolism,A0A3Z2F0L3
STMUK_4310,dcuA,,4529966,4531267,-,anaerobic C4-dicarboxylate transporter,Function unknown,A0A3Z6NU89
STMUK_4311,aspA,,4531382,4532818,-,aspartate ammonia-lyase,Amino acid transport and metabolism,A0A3Z6NUB5
STMUK_4312,fxsA,,4533120,4533635,+,FxsA,Function unknown,A0A6C7AZZ3
STMUK_4313,yjeH,,4533694,4534935,-,inner membrane protein YjeH,Amino acid transport and metabolism,A0A3Z6NU77
STMUK_4314,groES,,4535211,4535504,+,co-chaperonin GroES,"Post-translational modification, protein turnover,and chaperones",A0A3Z2F0S4
STMUK_4315,groEL,,4535548,4537194,+,chaperonin GroEL,"Post-translational modification, protein turnover,and chaperones",A0A3Z6NU78
STMUK_4316,yjeI,,4537420,4537791,+,putative outer membrane lipoprotein,Function unknown,A0A6C7AS74
STMUK_4317,yjeJ,,4537839,4538696,-,putative inner membrane protein,Function unknown,A0A3Z2F0Z7
STMUK_4318,yjeK,,4538978,4540006,-,putative aminomutase,Energy production and conversion,A0A3Z2F0Q5
STMUK_4319,efp,,4540047,4540613,+,elongation factor P,"Translation, ribosomal structure and biogenesis",A0A3Z6NUC4
STMUK_4320,ecnA,,4540632,4540808,+,putative entericidin A precursor,Function unknown,A0A6C7AUR0
STMUK_4321,ecnB,,4540916,4541062,+,entericidin B membrane lipoprotein,Function unknown,A0A3Z6NUC5
STMUK_4322,ecnR,,4541093,4541680,-,putative regulatory protein,Transcription,A0A3Z6NUA2
STMUK_4323,sugE,,4541937,4542254,+,quaternary ammonium compound-resistance protein SugE,"Intracellular trafficking, secretion, and vesicular transport",A0A3Z6NU88
STMUK_4324,blc,,4542271,4542804,-,outer membrane lipoprotein Blc,Cell wall/membrane/envelope biogenesis,A0A6C7AY72
STMUK_4325,frdD,,4542916,4543275,-,fumarate reductase subunit D,Energy production and conversion,A0A6C7AU56
STMUK_4326,frdC,,4543286,4543681,-,fumarate reductase subunit C,Energy production and conversion,A0A3Z6NU95
