locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM4036,fdoH,,4243856,4244758,-,formate dehydrogenase-O%2C Fe-S subunit,Energy production and conversion,
STM4037,fdoG,,4244771,4247821,-,formate dehydrogenase,Energy production and conversion,
STM4038,fdhD,,4248016,4248852,+,putative formate dehydrogenase formation protein,Energy production and conversion,
STM4039,STM4039,,4249120,4250151,-,putative inner membrane lipoprotein,Function unknown,
STM4040,yiiG,,4250376,4251434,+,putative cytoplasmic protein,Cell wall/membrane/envelope biogenesis,
STM4041,STM4041,,4251789,4252112,-,putative inner membrane protein,Function unknown,
STM4042,STM4042,,4252112,4252771,-,putative branched-chain amino acid permease,Amino acid transport and metabolism,
STM4042A,STM4042A,,4252854,4253420,+,hypothetical protein,Transcription,
STM4043,yiiL,,4253509,4253823,-,putative cytoplasmic protein,Carbohydrate transport and metabolism,
STM4044,STM4044,,4253820,4254968,-,putative iron-containing alcohol dehydrogenase,Energy production and conversion,
STM4045,rhaD,,4255095,4255922,-,rhamnulose-1-phosphate aldolase,Coenzyme transport and metabolism,
STM4046,rhaA,,4256065,4257324,-,L-rhamnose isomerase,Carbohydrate transport and metabolism,
STM4047,rhaB,,4257321,4258790,-,rhamnulokinase,Nucleotide transport and metabolism,
STM4048,rhaS,,4259078,4259914,+,positive regulator for rhaBAD operon,Transcription,
STM4049,rhaR,,4260067,4260915,+,positive regulator for rhaRS operon,Transcription,
STM4050,rhaT,,4260912,4261946,-,DMT Superfamily L-rhamnose:H+ symporter protein,"Intracellular trafficking, secretion, and vesicular transport",
STM4051,STM4051,,4262565,4263248,+,putative outer membrane protein,Cell wall/membrane/envelope biogenesis,
STM4052,STM4052,,4263406,4264713,-,putative C4-dicarboxylate transport system,Carbohydrate transport and metabolism,
STM4053,STM4053,,4264706,4265221,-,putative C4-dicarboxylate transport system,Carbohydrate transport and metabolism,
STM4054,STM4054,,4265240,4266223,-,putative dicarboxylate-binding periplasmic protein,Carbohydrate transport and metabolism,
STM4055,sodA,,4266552,4267172,+,superoxide dismutase,Energy production and conversion,
STM4056,yiiM,,4267179,4267931,+,putative cytoplasmic protein,Function unknown,
STM4057,STM4057,,4267943,4268338,+,putative inner membrane protein,Function unknown,
STM4058,cpxA,,4268389,4269762,-,sensory kinase in two-component regulatory system with CpxR,Signal transduction mechanisms,
STM4059,cpxR,,4269759,4270457,-,response reguator in two-component regulatory system with CpxA,Transcription,
STM4060,cpxP,,4270608,4271108,+,periplasmic repressor of cpx regulon by interaction with CpxA,Cell motility,
STM4061,yiiP,,4271256,4272158,+,putative CDF family transport protein,Inorganic ion transport and metabolism,
STM4062,pfkA,,4272343,4273305,+,6-phosphofructokinase I,Nucleotide transport and metabolism,
STM4063,sbp,,4273509,4274498,+,sulfate transport protein,Inorganic ion transport and metabolism,
STM4064,ushB,,4274599,4275354,+,CDP-diacylglycerol phosphotidylhydrolase,Lipid transport and metabolism,
STM4065,STM4065,,4275617,4276951,+,putative permease of the Na+:galactoside symporter family,Carbohydrate transport and metabolism,
STM4066,STM4066,,4276962,4277921,+,putative sugar kinase,Carbohydrate transport and metabolism,
STM4067,STM4067,,4277931,4278971,+,putative ADP-ribosylglycohydrolase,"Post-translational modification, protein turnover,and chaperones",
STM4068,STM4068,,4279034,4279756,+,putative gntR family regulatory protein,Transcription,
STM4069,STM4069,,4279854,4280018,+,putative periplasmic protein,Inorganic ion transport and metabolism,
STM4070,STM4070,,4280034,4280165,+,putative cytoplasmic protein,Lipid transport and metabolism,
STM4071,STM4071,,4280255,4280521,-,putative mannose-6-phosphate isomerase,Function unknown,
STM4072,ydeV,,4280619,4282211,-,putative sugar kinase,Carbohydrate transport and metabolism,
STM4073,ydeW,,4282299,4283258,-,putative transcriptional repressor,Transcription,
STM4074,ego,,4283514,4285049,+,putative ABC-type sugar aldose transport system,Carbohydrate transport and metabolism,
STM4075,ydeY,,4285043,4286086,+,putative sugar transport protein,"Intracellular trafficking, secretion, and vesicular transport",
STM4076,ydeZ,,4286083,4287084,+,putative sugar transport protein,"Intracellular trafficking, secretion, and vesicular transport",
STM4077,yneA,,4287113,4288135,+,putative sugar transport protein,Carbohydrate transport and metabolism,
STM4078,yneB,,4288164,4289039,+,putative fructose-1%2C6-bisphosphate aldolase,Carbohydrate transport and metabolism,
STM4079,yneC,,4289083,4289412,+,putative inner membrane protein,Function unknown,
STM4080,STM4080,,4289422,4290186,+,putative ribulose-5-phosphate 3-epimerase,Carbohydrate transport and metabolism,
STM4081,tpiA,,4290278,4291045,-,triosephosphate isomerase,Carbohydrate transport and metabolism,
STM4082,yiiQ,,4291158,4291754,-,putative periplasmic protein,Function unknown,
STM4083,yiiR,,4291855,4292283,+,putative inner membrane protein,Function unknown,
STM4084,fpr,,4292390,4293136,-,ferredoxin-NADP reductase,Energy production and conversion,
STM4085,glpX,,4293233,4294243,-,unknown function in glycerol metabolism,Carbohydrate transport and metabolism,
STM4086,glpK,,4294355,4295863,-,glycerol kinase,Nucleotide transport and metabolism,
STM4087,glpF,,4295884,4296729,-,glycerol diffusion MIP channel,"Intracellular trafficking, secretion, and vesicular transport",
STM4088,yiiU,,4297128,4297367,+,putative cytoplasmic protein,No COG annotation,
STM4089,menG,,4297589,4298074,-,putative methyltransferase in menaquinone biosynthesis protein,Coenzyme transport and metabolism,
STM4090,menA,,4298167,4299096,-,1%2C4-dihydroxy-2-naphthoate octaprenyltransferase,Coenzyme transport and metabolism,
STM4091,hslU,,4299163,4300494,-,ATPase component of the HslUV protease,Nucleotide transport and metabolism,
STM4092,hslV,,4300504,4301034,-,peptidase component of the HslUV protease,"Post-translational modification, protein turnover,and chaperones",
STM4093,ftsN,,4301126,4302100,-,essential cell division protein,"Cell cycle control, cell division, chromosome partitioning",
STM4094,cytR,,4302194,4303219,-,GalR/LacI family transcriptional repressor,Transcription,
STM4095,priA,,4303374,4305572,-,primosomal protein N',"Replication, recombination and repair",
STM4096,rpmE,,4305776,4305988,+,50S ribosomal subunit protein L31,"Translation, ribosomal structure and biogenesis",
STM4097,STM4097,,4306034,4306696,-,putative outer membrane lipoprotein,Function unknown,
STM4098,STM4098,,4306897,4308687,-,putative arylsulfate sulfotransferase,Cell wall/membrane/envelope biogenesis,
STM4099,metJ,,4309144,4309461,-,transcriptional repressor of all met genes but metF,Transcription,
STM4100,metB,,4309726,4310886,+,cystathionine gamma-synthase,Amino acid transport and metabolism,
STM4101,metL,,4310889,4313321,+,aspartokinase II,Amino acid transport and metabolism,
STM4102,STM4102,,4313437,4314294,-,putative inner membrane protein,Cell wall/membrane/envelope biogenesis,
STM4103,STM4103,,4315530,4316654,-,putative cytoplasmic protein,"Replication, recombination and repair",
STM4104,STM4104,,4316790,4318346,+,putative 5'-nucleotidase,Nucleotide transport and metabolism,
STM4105,metF,,4318541,4319431,+,5%2C10-methylenetetrahydrofolate reductase,Amino acid transport and metabolism,
STM4106,katG,,4319596,4321776,+,catalase%3B hydroperoxidase HPI(I),Inorganic ion transport and metabolism,
STM4107,yijF,,4321834,4322457,-,putative periplasmic protein,Function unknown,
STM4108,gldA,,4322716,4323819,-,glycerol dehydrogenase%2C NAD,Energy production and conversion,
STM4109,talC,,4323831,4324493,-,putative transaldolase,Carbohydrate transport and metabolism,
STM4110,ptsA,,4324504,4327005,-,general PTS family enzyme I,Carbohydrate transport and metabolism,
STM4112,frwC,,4327314,4328393,+,PTS system fructose-like IIC component,Carbohydrate transport and metabolism,
STM4113,frwB,,4328408,4328728,+,PTS system fructose-like IIB component 1,Carbohydrate transport and metabolism,
STM4114,pflD,,4328827,4331124,+,putative pyruvate formate lyase II,Energy production and conversion,
STM4115,pflC,,4331090,4331968,+,putative pyruvate formate lyase activating enzyme 2,Coenzyme transport and metabolism,
STM4116,frwD,,4331970,4332323,+,PTS system fructose-like IIB component 2,Carbohydrate transport and metabolism,
STM4117,yijO,,4332310,4333161,-,putative AraC/XylS family regulator,Transcription,
STM4118,yijP,,4333322,4335055,-,putative integral membrane protein,Function unknown,
STM4119,ppc,,4335266,4337917,-,phosphoenolpyruvate carboxylase,Coenzyme transport and metabolism,
STM4120,argE,,4338286,4339437,-,acetylornithine deacetylase,Amino acid transport and metabolism,
STM4121,argC,,4339526,4340530,+,N-acetyl-gamma-glutamylphosphate reductase,Amino acid transport and metabolism,
STM4122,argB,,4340538,4341314,+,acetylglutamate kinase,Nucleotide transport and metabolism,
STM4123,argH,,4341432,4342808,+,argininosuccinate lyase,Amino acid transport and metabolism,
STM4125,oxyR,,4343093,4344010,+,regulatory protein sensor for oxidative stress,Transcription,
STM4126,udhA,,4343993,4345393,-,soluble pyridine nucleotide transhydrogenase,Energy production and conversion,
STM4127,yijC,,4345592,4346227,+,putative TetR/AcrR family transcriptional repressor,Transcription,
STM4128,yijD,,4346243,4346602,+,putative inner membrane protein,Function unknown,
STM4129,trmA,,4346649,4347749,-,tRNA (uracil-5-)-methyltransferase,"Translation, ribosomal structure and biogenesis",
STM4130,btuB,,4348123,4349967,+,outer membrane receptor for transport of vitamin B12%2C E colicins%2C and bacteriophage BF23,Inorganic ion transport and metabolism,
STM4131,murI,,4349912,4350763,+,glutamate racemase,Cell wall/membrane/envelope biogenesis,
STM4137,murB,,4356685,4357713,+,UDP-N-acetylenolpyruvoylglucosamine reductase,Cell wall/membrane/envelope biogenesis,
STM4138,birA,,4357710,4358672,+,biotin-[acetylCoA carboxylase] holoenzyme synthetase,Coenzyme transport and metabolism,
STM4139,coaA,,4358707,4359657,-,pantothenate kinase,Nucleotide transport and metabolism,
STM4141,STM4141,,4359866,4360039,-,putative cytoplasmic protein,No COG annotation,
STM4146,tufB,,4360616,4361800,+,protein chain elongation factor EF-Tu,"Translation, ribosomal structure and biogenesis",
STM4147,secE,,4362030,4362413,+,preprotein translocase IISP family%2C membrane subunit,"Intracellular trafficking, secretion, and vesicular transport",
STM4148,nusG,,4362415,4362960,+,component in transcription antitermination,Transcription,
STM4149,rplK,,4363118,4363546,+,50 S ribosomal subunit protein L11,"Translation, ribosomal structure and biogenesis",
STM4150,rplA,,4363550,4364254,+,50S ribosomal subunit protein L1,"Translation, ribosomal structure and biogenesis",
STM4151,rplJ,,4364674,4365171,+,50S ribosomal subunit protein L10,"Translation, ribosomal structure and biogenesis",
STM4152,rplL,,4365238,4365603,+,50S ribosomal subunit protein L7/L12,"Translation, ribosomal structure and biogenesis",
STM4153,rpoB,,4365921,4369949,+,RNA polymerase%2C beta subunit,Transcription,
STM4154,rpoC,,4370026,4374249,+,RNA polymerase%2C beta prime subunit,Transcription,
STM4155,STM4155,,4374291,4374614,+,putative inner membrane protein,No COG annotation,
STM4156,STM4156,,4374620,4374964,-,putative cytoplasmic protein,No COG annotation,
STM4157,STM4157,,4375363,4376373,+,putative cytoplasmic protein,No COG annotation,
STM4158,STM4158,,4376696,4376884,+,putative cytoplasmic protein,No COG annotation,
STM4159,thiH,,4377035,4378168,-,thiamine biosynthesis protein%2C thiazole moiety,Energy production and conversion,
STM4160,thiG,,4378165,4378935,-,thiamine biosynthesis protein%2C thiazole moiety,Coenzyme transport and metabolism,
STM4161,STM4161,,4378937,4379137,-,putative protein involved in thiamine biosynthesis,Coenzyme transport and metabolism,
STM4162,thiF,,4379118,4379876,-,thiamine biosynthesis protein%2C thiazole moiety,Coenzyme transport and metabolism,
STM4163,thiE,,4379869,4380504,-,thiamine phosphate synthase,Coenzyme transport and metabolism,
STM4164,thiC,,4380504,4382399,-,5'-phosphoryl-5-aminoimidazole,Coenzyme transport and metabolism,
STM4165,rsd,,4382763,4383251,-,regulator of sigma D,Transcription,
STM4166,yjaD,,4383344,4384117,+,putative NTP pyrophosphohydrolases containing a Zn-finger,"Replication, recombination and repair",
STM4167,hemE,,4384158,4385222,+,uroporphyrinogen decarboxylase,Coenzyme transport and metabolism,
STM4168,nfi,,4385232,4385903,+,endonuclease V,"Replication, recombination and repair",
STM4169,yjaG,,4385945,4386535,+,putative cytoplasmic protein,Function unknown,
STM4170,hupA,,4386722,4386994,+,DNA-binding protein HU-alpha,"Replication, recombination and repair",
STM4171,yjaH,,4387006,4387698,+,putative inner membrane protein,Function unknown,
STM4172,zraP,,4387740,4388195,-,zinc-resistance associated protein,Cell motility,
STM4173,hydH,,4388449,4389846,+,sensory kinase in two component regulatory system with HydG,Signal transduction mechanisms,
STM4174,hydG,,4389852,4391177,+,response regulator in two-component reguatory system with HydH,Signal transduction mechanisms,
STM4175,purD,,4391174,4392463,-,phosphoribosylglycinamide synthetase,Nucleotide transport and metabolism,
STM4176,purH,,4392475,4394064,-,phosphoribosylaminoimidazolecarboxamide formyltransferase,Nucleotide transport and metabolism,
STM4181,yjaB,,4400260,4400697,-,putative acetyltransferase,Transcription,
STM4182,metA,,4400854,4401783,+,homoserine transsuccinylase,Amino acid transport and metabolism,
STM4183,aceB,,4402052,4403653,+,malate synthase A,Coenzyme transport and metabolism,
STM4184,aceA,,4403685,4404989,+,isocitrate lyase,Energy production and conversion,
STM4185,aceK,,4405091,4406842,+,isocitrate dehydrogenase kinase/phosphatase,Nucleotide transport and metabolism,
STM4186,STM4186,,4406806,4407213,-,putative cytoplasmic protein,Function unknown,
STM4187,iclR,,4407224,4408048,-,acetate operon transcriptional repressor,Transcription,
STM4188,metH,,4408265,4412035,+,B12-dependent homocysteine-N5-methyltetrahydrofolate transmethylase,Coenzyme transport and metabolism,
STM4189,yjbB,,4412302,4413933,+,putative PNaS family transport protein,Inorganic ion transport and metabolism,
STM4190,pepE,,4414009,4414698,-,(alpha)-aspartyl dipeptidase,Amino acid transport and metabolism,
STM4191,STM4191,,4414770,4414871,+,putative cytoplasmic protein,No COG annotation,
STM4192,STM4192,,4414906,4415445,+,putative cytoplasmic protein,Function unknown,
STM4193,yjbC,,4415492,4416361,+,putative pseudouridine synthase,"Translation, ribosomal structure and biogenesis",
STM4194,yjbD,,4416358,4416630,-,putative cytoplasmic protein,Function unknown,
STM4195,STM4195,,4416728,4417669,-,putative Na+-dependent transporter,Function unknown,
STM4196,STM4196,,4417931,4418659,-,putative cytoplasmic protein,No COG annotation,
STM4197,STM4197,,4418856,4419146,-,putative inner membrane protein,Amino acid transport and metabolism,
STM4198,STM4198,,4419395,4419850,-,putative cytoplasmic protein,Function unknown,
STM4199,STM4199,,4419847,4420452,-,putative cytoplasmic protein,Function unknown,
STM4200,STM4200,,4420457,4422202,-,putative phage tail fiber protein H,Function unknown,
STM4201,STM4201,,4422205,4422837,-,putative phage tail protein,Function unknown,
STM4202,STM4202,,4422830,4423945,-,putative phage baseplate protein,Function unknown,
STM4203,STM4203,,4423936,4424295,-,putative phage baseplate protein,Function unknown,
STM4204,STM4204,,4424459,4426006,-,putative inner membrane protein,No COG annotation,
STM4205,STM4205,,4426006,4426935,-,putative phage glycosyltransferase,Cell wall/membrane/envelope biogenesis,
STM4206,STM4206,,4426932,4427294,-,putative phage glucose translocase,"Intracellular trafficking, secretion, and vesicular transport",
STM4207,STM4207,,4427622,4428344,-,putative phage baseplate component,Function unknown,
STM4208,STM4208,,4428354,4429397,-,putative cytoplasmic protein,Function unknown,
STM4209,STM4209,,4429385,4429594,-,putative inner membrane protein,Function unknown,
STM4210,STM4210,,4429594,4430547,-,putative methyl-accepting chemotaxis protein,Function unknown,
STM4211,STM4211,,4430547,4432901,-,putative phage tail protein,Function unknown,
STM4212,STM4212,,4433455,4433979,-,putative phage tail core protein,Function unknown,
STM4213,STM4213,,4433979,4435406,-,putative phage tail sheath protein,Function unknown,
STM4214,STM4214,,4435396,4435593,-,putative cytoplasmic protein,No COG annotation,
STM4215,STM4215,,4435590,4436045,-,putative cytoplasmic protein,Function unknown,
STM4216,STM4216,,4436205,4436519,-,putative inner membrane protein,No COG annotation,
STM4217,STM4217,,4436532,4437137,-,putative soluble lytic murein transglycosylase,Cell wall/membrane/envelope biogenesis,
STM4218,STM4218,,4437140,4437427,-,putative inner membrane protein,Function unknown,
STM4219,STM4219,,4438147,4438350,+,putative cytoplasmic protein,Function unknown,
STM4220,lysC,,4438483,4439832,-,lysine sensitive aspartokinase III,Amino acid transport and metabolism,
STM4221,pgi,,4440177,4441826,+,glucosephosphate isomerase,Carbohydrate transport and metabolism,
STM4222,yjbE,,4442267,4442512,+,putative outer membrane protein,No COG annotation,
STM4223,yjbF,,4442546,4443214,+,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,
STM4224,yjbG,,4443211,4443948,+,putative periplasmic protein,Function unknown,
STM4225,yjbH,,4443948,4446044,+,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,
STM4226,yjbA,,4446187,4446597,+,putative inner membrane protein,Function unknown,
STM4227,malG,,4446763,4447653,-,maltose transport protein,"Intracellular trafficking, secretion, and vesicular transport",
STM4228,malF,,4447668,4449212,-,maltose transport protein,"Intracellular trafficking, secretion, and vesicular transport",
STM4229,malE,,4449344,4450543,-,maltose transport protein,Carbohydrate transport and metabolism,
STM4230,malK,,4450896,4452005,+,maltose transport protein,Amino acid transport and metabolism,
STM4231,lamB,,4452094,4453452,+,phage lambda receptor protein,Cell wall/membrane/envelope biogenesis,
STM4232,malM,,4453616,4454533,+,periplasmic protein of mal regulon,Function unknown,
STM4233,ubiC,,4454714,4455211,+,chorismate pyruvate lyase,Coenzyme transport and metabolism,
STM4234,ubiA,,4455225,4456097,+,p-hydroxybenzoate: octaprenyltransferase,Coenzyme transport and metabolism,
STM4235,plsB,,4456196,4458616,-,glycerolphosphate acyltransferase activity,Lipid transport and metabolism,
STM4236,dgkA,,4458787,4459155,+,diacylglycerol kinase,Cell wall/membrane/envelope biogenesis,
STM4237,lexA,,4459264,4459872,+,SOS response regulator,Transcription,
STM4238,dinF,,4460051,4461376,+,DNA-damage-inducible protein F,Defense mechanisms,
STM4239,STM4239,,4461373,4461486,+,putative cytoplasmic protein,No COG annotation,
STM4240,yjbJ,,4461505,4461717,+,putative cytoplasmic protein,Function unknown,
STM4241,zur,,4461816,4462331,-,transcriptional repressor of znuABC operon,Inorganic ion transport and metabolism,
STM4242,STM4242,,4462578,4463888,+,putative outer membrane or exported protein,Function unknown,
STM4243,yjbN,,4463976,4464974,+,putative TIM-barrel enzyme,"Translation, ribosomal structure and biogenesis",
STM4244,yjbO,,4465142,4465384,+,putative inner membrane protein,Function unknown,
STM4245,qor,,4465559,4466542,-,NADPH dependent quinone oxidoreductase,Energy production and conversion,
STM4246,dnaB,,4466607,4468022,+,putative replicative DNA helicase,Nucleotide transport and metabolism,
STM4247,alr,,4468054,4469133,+,biosynthetic alanine racemase 1,Amino acid transport and metabolism,
STM4248,tyrB,,4469319,4470512,+,tyrosine aminotransferase,Amino acid transport and metabolism,
STM4249,aphA,,4470699,4471412,+,non-specific acid phosphatase/phosphotransferase%2C class B,Function unknown,
STM4250,yjbQ,,4471541,4471957,+,putative cytoplasmic protein,Function unknown,
STM4251,yjbR,,4471960,4472316,+,putative cytoplasmic protein,Function unknown,
STM4252,STM4252,,4472317,4472655,-,putative inner membrane protein,No COG annotation,
STM4253,STM4253,,4472642,4473097,-,putative outer membrane lipoprotein,No COG annotation,
STM4254,uvrA,,4473229,4476054,-,DNA excision repair enzyme,"Replication, recombination and repair",
STM4255,STM4255,,4476019,4476135,+,putative cytoplasmic protein,No COG annotation,
STM4256,ssb,,4476302,4476832,+,ssDNA-binding protein,"Replication, recombination and repair",
STM4257,STM4257,,4477873,4478505,+,putative inner membrane or exported,No COG annotation,
STM4258,STM4258,,4478502,4479890,+,putative methyl-accepting chemotaxis protein,"Intracellular trafficking, secretion, and vesicular transport",
STM4259,STM4259,,4479880,4481199,+,putative ABC exporter outer membrane component-like protein,Cell wall/membrane/envelope biogenesis,
STM4260,STM4260,,4481196,4482473,+,membrane permease,Cell wall/membrane/envelope biogenesis,
STM4261,STM4261,,4482490,4499169,+,putative inner membrane protein,"Secondary metabolites biosynthesis, transport, and catabolism",
STM4262,STM4262,,4499209,4501275,+,putative ABC-type bacteriocin/lantibiotic exporter,Defense mechanisms,
STM4263,yjcB,,4501553,4501834,-,putative inner membrane protein,Function unknown,
STM4264,yjcC,,4502397,4503998,+,putative diguanylate cyclase/phosphodiesterase,Signal transduction mechanisms,
STM4265,soxS,,4503986,4504309,-,transcriptional activator of superoxide response regulon,Transcription,
STM4266,soxR,,4504396,4504854,+,redox-sensing transcriptional activator SoxR,Transcription,
STM4267,STM4267,,4505147,4505815,+,putative glutathione S-transferase,"Post-translational modification, protein turnover,and chaperones",
STM4268,yjcD,,4506162,4507511,+,putative xanthine/uracil permease family,Function unknown,
STM4269,yjcE,,4507661,4509307,+,putative CPA1 family Na:H transport protein,Inorganic ion transport and metabolism,
STM4270,STM4270,,4509402,4510289,-,putative LysR family transcriptional regulator,Transcription,
STM4271,STM4271,,4510393,4510803,+,putative inner membrane protein,Function unknown,
STM4272,STM4272,,4510796,4511485,+,putative inner membrane protein,Cell wall/membrane/envelope biogenesis,
STM4273,yjcG,,4511524,4513173,-,putative SSS family transport protein,Inorganic ion transport and metabolism,
STM4274,yjcH,,4513170,4513484,-,putative inner membrane protein,Function unknown,
STM4275,acs,,4513730,4515688,-,acetyl-CoA synthetase,Nucleotide transport and metabolism,
STM4276,STM4276,,4515875,4516021,+,putative cytoplasmic protein,No COG annotation,
STM4277,nrfA,,4516120,4517556,+,nitrite reductase periplasmic cytochrome c(552),Energy production and conversion,
STM4278,nrfB,,4517581,4518234,+,formate-dependent nitrite reductase,Inorganic ion transport and metabolism,
STM4279,nrfC,,4518231,4518902,+,putative formate-dependent nitrite reductase,Energy production and conversion,
STM4280,nrfD,,4518899,4519855,+,putative formate dependent nitrate reductase,Inorganic ion transport and metabolism,
STM4281,nrfE,,4519848,4522070,+,formate-dependent nitrite reductase,"Post-translational modification, protein turnover,and chaperones",
STM4282,nrfG,,4522067,4522687,+,component of formate-dependent nitrite reductase complex,"Post-translational modification, protein turnover,and chaperones",
STM4283,gltP,,4523032,4524342,+,DAACS family glutamate:aspartate symport protein,Energy production and conversion,
STM4284,yjcO,,4524500,4525189,-,putative TPR repeat protein,Function unknown,
STM4285,fdhF,,4525366,4527513,-,formate dehydrogenase,Energy production and conversion,
STM4286,lpxO,,4527868,4528776,-,putative dioxygenase for synthesis of lipid,"Post-translational modification, protein turnover,and chaperones",
STM4287,phnO,,4529034,4529498,-,putative regulator in phn operon,Transcription,
STM4288,phnB,,4529620,4530063,-,putative cytoplasmic protein,Function unknown,
STM4289,phnA,,4530183,4530518,-,putative alkylphosphonate uptake protein in phosphonate metabolism,Inorganic ion transport and metabolism,
STM4290,proP,,4530986,4532488,+,MFS family low-affinity proline transporter,Amino acid transport and metabolism,
STM4291,basS,,4532655,4533725,-,sensory kinase in two-component regulatory system with BasR,Signal transduction mechanisms,
STM4292,basR,,4533735,4534403,-,response regulator in two-component regulatory system with BasS,Transcription,
STM4293,yjdB,,4534400,4536043,-,putative integral membrane protein,Function unknown,
STM4294,yjdE,,4536177,4537514,-,putative APC family putrescine/ornithine transport protein,"Intracellular trafficking, secretion, and vesicular transport",
STM4295,adiY,,4537654,4538415,-,transcriptional activator of adiA,Transcription,
STM4296,adi,,4538713,4540983,-,arginine decarboxylase,Amino acid transport and metabolism,
STM4297,melR,,4541213,4542145,-,regulator of melibiose operon,Transcription,
STM4298,melA,,4542414,4543769,+,alpha-galactosidase,Carbohydrate transport and metabolism,
STM4299,melB,,4543853,4545283,+,GPH family melibiose permease II,Carbohydrate transport and metabolism,
STM4300,fumB,,4545381,4547027,-,fumarase B,Energy production and conversion,
STM4301,dcuB,,4547123,4548463,-,Dcu family anaerobic C4-dicarboxylate transporter,Function unknown,
STM4302,STM4302,,4548610,4548876,-,putative cytoplasmic protein,No COG annotation,
STM4303,dcuR,,4549193,4549912,-,response regulator in two-component regulatory system with DcuS,Transcription,
STM4304,dcuS,,4549909,4551540,-,sensory histidine kinase in two-component retgulatory system with DcuR,Signal transduction mechanisms,
STM4305,STM4305,,4551974,4554325,+,putative anaerobic dimethyl sulfoxide reductase%2C subunit A,Energy production and conversion,
STM4306,STM4306,,4554339,4554965,+,putative anaerobic dimethyl sulfoxide reductase%2C subunit B,Energy production and conversion,
STM4307,STM4307,,4554958,4555731,+,putative anaerobic dimethyl sulfoxide reductase%2C subunit C,Function unknown,
STM4308,STM4308,,4555747,4556400,+,putative component of anaerobic dehydrogenases,Function unknown,
STM4309,STM4309,,4556484,4557884,-,putative periplasmic or exported protein,Function unknown,
STM4310,STM4310,,4558188,4559093,+,putative inner membrane protein,Function unknown,
STM4311,tnpA_6,,4559432,4559890,+,transposase for IS200,"Replication, recombination and repair",
STM4312,STM4312,,4560099,4560368,-,putative phage protein,No COG annotation,
STM4313,STM4313,,4560376,4560591,-,putative cytoplasmic protein,"Secondary metabolites biosynthesis, transport, and catabolism",
STM4314,STM4314,,4560614,4560901,-,putative luxR family bacterial regulatory proteins,Transcription,
STM4315,STM4315,,4560898,4561773,-,putative AraC-type DNA-binding domain-containing protein,Transcription,
STM4316,STM4316,,4562038,4562259,-,putative cytoplasmic protein,No COG annotation,
STM4317,STM4317,,4562576,4562869,+,putative copG family helix-turn-helix protein,Function unknown,
STM4318,STM4318,,4562866,4563357,+,putative acetyltransferase,Function unknown,
STM4319,phoN,,4563605,4564357,-,non-specific acid phosphatase,Cell wall/membrane/envelope biogenesis,
STM4320,STM4320,,4566015,4566347,+,putative merR family bacterial regulatory protein,Transcription,
STM4322,yjdC,,4566786,4567361,-,putative merR family bacterial regulatory protein,Transcription,
STM4323,dsbD,,4567398,4569101,-,thiol:disulfide interchange protein,Energy production and conversion,
STM4324,cutA,,4569077,4569424,-,putative periplasmic divalent cation tolerance protein,Inorganic ion transport and metabolism,
STM4325,dcuA,,4569545,4570846,-,Dcu family anaerobic dicarboxylate transport protein,Function unknown,
STM4326,aspA,,4570961,4572397,-,aspartate ammonia-lyase,Amino acid transport and metabolism,
STM4327,fxsA,,4572699,4573214,+,suppresses F exclusion of bacteriophage T7,Function unknown,
STM4328,yjeH,,4573273,4574514,-,putative transporter,Amino acid transport and metabolism,
STM4329,mopB,,4574790,4575083,+,chaperone Hsp10,"Post-translational modification, protein turnover,and chaperones",
STM4330,mopA,,4575127,4576773,+,chaperone Hsp60 with peptide-dependent ATPase activity,"Post-translational modification, protein turnover,and chaperones",
STM4331,yjeI,,4576999,4577370,+,putative outer membrane lipoprotein,Function unknown,
STM4332,yjeJ,,4577418,4578275,-,putative inner membrane protein,Function unknown,
STM4333,yjeK,,4578557,4579585,-,putative aminomutase,Energy production and conversion,
STM4334,efp,,4579626,4580192,+,elongation factor P,"Translation, ribosomal structure and biogenesis",
STM4335,ecnA,,4580211,4580387,+,putative entericidin A precursor,Function unknown,
STM4336,ecnB,,4580495,4580641,+,putative entericidin B precursor,Function unknown,
STM4337,ecnR,,4580672,4581259,-,putative luxR family bacterial regulatory protein,Transcription,
STM4338,sugE,,4581516,4581833,+,putative DMT superfamily transport protein,"Intracellular trafficking, secretion, and vesicular transport",
STM4339,blc,,4581850,4582383,-,outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,
STM4340,frdD,,4582495,4582854,-,fumarate reductase,Energy production and conversion,
STM4341,frdC,,4582865,4583260,-,fumarate reductase,Energy production and conversion,
STM4342,frdB,,4583271,4584005,-,fumarate reductase,Energy production and conversion,
STM4343,frdA,,4583998,4585788,-,fumarate reductase,Energy production and conversion,
STM4344,yjeA,,4586111,4587088,+,putative pyruvate oxidase,"Translation, ribosomal structure and biogenesis",
STM4345,yjeM,,4587314,4588816,+,putative APC family amino-acid transport protein,"Intracellular trafficking, secretion, and vesicular transport",
STM4346,yjeO,,4588868,4589182,+,putative inner membrane protein,Function unknown,
STM4347,yjeP,,4589249,4592575,-,putative periplasmic binding protein,"Replication, recombination and repair",
